RawParagraph,RespAPrediction
"5. Την υπ’ αρ. 140634/22-6-2017 απόφαση του Συντο-νιστή Αποκεντρωμένης Διοίκησης Πελοποννήσου Δυτι-κής Ελλάδας και Ιονίου «Μεταβίβαση δικαιώματος υπο-γραφής ""Με εντολή Συντονιστή"" στον Προϊστάμενο της Γενικής Διεύθυνσης Εσωτερικής Λειτουργίας και στους Προϊσταμένους των Υπηρεσιών της Γενικής Διεύθυνσης Εσωτερικής Λειτουργίας της Αποκεντρωμένης Διοίκησης Πελοποννήσου Δυτικής Ελλάδας και Ιονίου» (Β’ 2208) όπως τροποποιήθηκε με τις υπ’ αρ. 304768/4-12-2017 (Β΄ 4409) και 291101/31.12.2018 (Β’ 86) όμοιες αποφάσεις.",Non-RespA
6. Τις διατάξεις του άρθρου 10 του ν. 3584/2007 «Κύ-ρωση του Κώδικα Κατάστασης Δημοτικών και Κοινοτι-κών Υπαλλήλων» (Α΄ 143).,Non-RespA
7. Τις διατάξεις των π.δ. 3771987 22/1990 και 50/2001 που αφορούν τον καθορισμό των προσόντων διορισμού σε θέσεις φορέων του δημοσίου τομέα.E,Non-RespA
54811,Non-RespA
ΜΕΡΙ∆Α,Non-RespA
ΕΡΝΗΣΕΩΣ,Non-RespA
ΗΣ ∆ΗΜΟΚΡΑΤΙΑΣ,Non-RespA
ΔΕΥΤΕΡΟ Αρ. Φύλλου 4085,Non-RespA
8. Τις διατάξεις του π.δ. 410/1988 που αφορά το προ-σωπικό με σύμβαση εργασίας ιδιωτικού δικαίου του Δημοσίου των ΟΤΑ και των λοιπών Ν.Π.Δ.Δ.,Non-RespA
9. Τις διατάξεις του ν. 2190/1994 που αφορά τη σύστα-ση ανεξάρτητης αρχής για την επιλογή προσωπικού και ρύθμιση θεμάτων διοίκησης.,Non-RespA
10. Τις διατάξεις του άρθρου 90 της «Κωδικοποίησης της Νομοθεσίας για την Κυβέρνηση και τα κυβερνητικά όργανα» (π.δ. 63/2005 - Α’ 98) όπως διατηρήθηκε σε ισχύ με την παρ. 55 του άρθρου 119 του ν. 4622/2019 (Α΄133).,Non-RespA
11. Τις διατάξεις του ν. 4024/2011 «Συνταξιοδοτικές ρυθμίσεις ενιαίο μισθολόγιο - βαθμολόγιο εργασιακή εφεδρεία και άλλες διατάξεις εφαρμογής του μεσοπρό-θεσμου πλαισίου δημοσιονομικής στρατηγικής 2012 - 2015» (Α΄ 226) και ιδίως του άρθρου 10 την παρ. 1 του άρθρου 32 και την παρ. 1 του άρθρου 33.,Non-RespA
12. Την υπό στοιχεία ΔΙΔΑΔ/Φ.35.50/2412/οικ.21795/ 18.6.2018  (ΑΔΑ:  ΨΤΜΓ465ΧΘΨ-ΣΟΔ)  εγκύκλιο  του Υπουργείου Διοικητικής Ανασυγκρότησης που αφορά «Προβάδισμα κατηγοριών - προϊστάμενοι οργανικών μονάδων».,Non-RespA
13. Την υπ’ αρ. 152/2011 απόφαση του Δημοτικού Συμβουλίου του Δήμου Νότιας Κυνουρίας με την οποία καταρτίστηκε και ψηφίστηκε ο Οργανισμός Εσωτερικής Υπηρεσίας του Δήμου.,Non-RespA
14. Την υπ’ αρ. 5114/10.8.2011 απόφαση του Γενικού Γραμματέα της Αποκεντρωμένης Διοίκησης Πελοποννή-σου Δυτικής Ελλάδας και Ιονίου με την οποία επικυρώ-θηκε η ανωτέρω (152/2011) απόφαση του Δημοτικού Συμβουλίου Νότιας Κυνουρίας (Β’ 1911).,Non-RespA
15. Την υπ’ αρ. 414/16.11.2011 απόφαση του Δημάρ-χου Νότιας Κυνουρίας «Διαπίστωση αυτοδίκαιης κατάρ-γησης κενών οργανικών θέσεων πολιτικού προσωπικού με σχέση εργασίας δημοσίου δικαίου του Δήμου Νότιας Κυνουρίας κατ’ εφαρμογή της παρ. 1α του άρθρου 33 του ν. 4024/2011» (Β’ 3264).,Non-RespA
16. Την υπ’ αρ. 10768/21.3.2012 κοινή υπουργική απόφαση των Υπουργών Εσωτερικών και Διοικητικής Μεταρρύθμισης και Ηλεκτρονικής Διακυβέρνησης «Κα-τάργηση κενών οργανικών θέσεων μόνιμου προσωπικού στους Δήμους Ν. Κυνουρίας Αποκορώνου και Ευρώτα σύμφωνα με τις διατάξεις του άρθρου 33 παρ. 1α του ν. 4024/2011» (Β’ 971).54812 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
17. Την υπ’ αρ. 156/2017 απόφαση του Δημοτικού Συμβουλίου Νότιας Κυνουρίας αναφορικά με την τρο-ποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου για:,Non-RespA
α) τη διαγραφή από τον Ο. Ε.Υ. θέσεων προσωπικού που καταργήθηκαν (με απόφαση Δημάρχου με υπουργι-κή απόφαση είτε λόγω αποχώρησης - συνταξιοδότησης και μετατάξεων),Non-RespA
β) τη δημιουργία επτά (7) νέων οργανικών θέσεων και,Non-RespA
γ) την αποτύπωση στον Ο. Ε.Υ. θέσεων προσωπικού που δημιουργήθηκαν κατόπιν μετατάξεων από άλλους Δήμους.,Non-RespA
18. Την υπ’ αρ. 179888/21.8.2017 απόφαση με την οποία επικυρώθηκε η ανωτέρω (υπ’ αρ. 156/2017) από-φαση του Δημοτικού Συμβουλίου Νότιας Κυνουρίας (Β’ 3049).,Non-RespA
19. Την υπ’ αρ. 8/2019 απόφαση του Δημοτικού Συμ-βουλίου Νότιας Κυνουρίας αναφορικά με την μερική τροποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου να ενταχθεί το Πρόγραμμα «Βοήθεια στο Σπίτι» σε οργανική μονάδα του Δήμου και να συσταθούν συνολικά τρεις (3) νέες θέσεις μόνιμου προσωπικού για τη στελέχωση της σε εφαρμογή των διατάξεων του άρθρου 91 του ν. 4583/2018.,Non-RespA
20. Την υπ’ αρ. 21532/5.2.2019 απόφαση με την οποία επικυρώθηκε η ανωτέρω (8/2019) απόφαση του Δημο-τικού Συμβουλίου Νότιας Κυνουρίας (Β’ 507).,Non-RespA
21. Την υπ’ αρ. 47/2021 απόφαση του Δημοτικού Συμ-βουλίου Νότιας Κυνουρίας που αφορά την τροποποίη-ση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου:,Non-RespA
α) να συσταθεί θέση Γενικού Γραμματέα στον ΟΕΥ του Δήμου να προστεθεί άρθρο με τις αρμοδιότητες αυτού ως επίσης να αυξηθούν οι θέσεις των Ειδικών Συμβούλων ή Ειδικών Συνεργατών ή Επιστημονικών Συνεργατών ώστε ο αριθμός τους να είναι σύμφωνος με τις ισχύουσες διατάξεις,Non-RespA
β) να αποτυπωθούν στον Ο.Ε.Υ. όλες οι αλλαγές στις θέσεις του προσωπικού όπως αυτές προέκυψαν από μετατάξεις που πραγματοποιήθηκαν εντός και εκτός του Δήμου καθώς και από συνταξιοδοτήσεις μόνιμου και τακτικού προσωπικού ως επίσης να δημιουργηθούν νέες οργανικές θέσεις που κρίνονται απαραίτητες για την ομαλή λειτουργία του Δήμου,Non-RespA
γ) να αποτυπωθούν στον ΟΕΥ οι θέσεις που δημιουρ-γήθηκαν για το πρόγραμμα «Βοήθεια στο Σπίτι»,Non-RespA
δ) να τηρηθεί το προβάδισμα των κατηγοριών κατά την επιλογή προϊσταμένων σε θέσεις ευθύνης σύμφω-να με το άρθρο 99 του ν. 3584/2007 το άρθρο 260 του ν. 4555/2018 και την υπό στοιχεία ΔΙΔΑΔ/Φ.35.50/2412/,Non-RespA
οικ.21795/18.6.2018 (ΑΔΑ: ΨΤΜΓ465ΧΟΨ-ΣΟΔ) εγκύκλιο του Υπουργείου Διοικητικής Ανασυγκρότησης,Non-RespA
ε) να μετονομαστούν υπάρχοντα Τμήματα να διασπα-στεί το Αυτοτελές Τμήμα Διοικητικών και Οικονομικών Υπηρεσιών σε δύο Αυτοτελή Τμήματα αλλαγές που κρίνονται απαραίτητες για την εύρυθμη λειτουργία του Δήμου.,Non-RespA
22. Τη σύμφωνη γνωμοδότηση του Υπηρεσιακού Συμβουλίου Προσωπικού των ΟΤΑ Νομού Αρκαδίας Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 4085/07.09.2021,Non-RespA
που διατυπώνεται στο υπ’  αρ. 3/29.6.2021 πρακτικό του (θέμα 4ο) αποφασίζουμε:,Non-RespA
Εγκρίνουμε την υπ’ αρ. 47/2021 απόφαση του Δημο-τικού Συμβουλίου Δήμου Νότιας Κυνουρίας Νομού Αρ-καδίας Νομού Αρκαδίας που αφορά την τροποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου ο οποίος πλέον διαμορφώνεται ως εξής:,Non-RespA
ΜΕΡΟΣ 1,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΥΠΗΡΕΣΙΩΝ ΤΟΥ ΔΗΜΟΥ,Non-RespA
Άρθρο 1,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΚΕΝΤΡΙΚΩΝ ΥΠΗΡΕΣΙΩΝ,Non-RespA
Οι Κεντρικές Υπηρεσίες είναι εγκατεστημένες στην έδρα του Δήμου και περιλαμβάνουν τις παρακάτω ορ-γανικές μονάδες ομαδοποιημένες σε ενότητες συναφούς σκοπού και αντικειμένου:,Non-RespA
ΕΝΟΤΗΤΑ Α: ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ ΑΠΕΥΘΕΙΑΣ ΣΤΟ ΔΗΜΑΡΧΟ,Non-RespA
1. Γενικός Γραμματέας.,Non-RespA
2. Ιδιαίτερο Γραφείο Δημάρχου.,Non-RespA
3. Νομική Υπηρεσία.,Non-RespA
4. Αυτοτελές Γραφείο Διοικητικής Βοήθειας.,Non-RespA
ΕΝΟΤΗΤΑ Β: ΕΠΙΤΕΛΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,Non-RespA
1. Αυτοτελές Γραφείο Προγραμματισμού Πληροφο-ρικής και Διαφάνειας.,Non-RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΤΟΠΙΚΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑ-ΠΤΥΞΗΣ,Non-RespA
1. Αυτοτελές Τμήμα Τοπικής Οικονομικής Ανάπτυξης που περιλαμβάνει ειδικότερα τα παρακάτω γραφεία:,Non-RespA
α) Γραφείο Αγροτικής Ανάπτυξης Κτηνοτροφίας και Πε-ρισυλλογής - Διαχείρισης αδέσποτων ζώων συντροφιάς.,Non-RespA
β) Γραφείο Αδειοδοτήσεων και Ρύθμισης Εμπορικών Δραστηριοτήτων.,Non-RespA
γ) Γραφείο Απασχόλησης και Τουρισμού.,Non-RespA
ΕΝΟΤΗΤΑ Δ: ΥΠΗΡΕΣΙΕΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΠΟΙ-ΟΤΗΤΑΣ ΖΩΗΣ,Non-RespA
1. Αυτοτελές Τμήμα Περιβάλλοντος και Καθαριότητας που περιλαμβάνει ειδικότερα τα παρακάτω γραφεία:,Non-RespA
α) Γραφείο Περιβάλλοντος και Πολιτικής Προστασίας.,Non-RespA
β) Γραφείο Καθαριότητας και Πρασίνου.,Non-RespA
γ) Γραφείο Δόμησης.,Non-RespA
ΕΝΟΤΗΤΑ Ε: ΥΠΗΡΕΣΙΕΣ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ ΠΑΙΔΕΙΑΣ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ,Non-RespA
1.  Αυτοτελές  Γραφείο  Κοινωνικής  Προστασίας Παιδείας Πολιτισμού και Αθλητισμού.,Non-RespA
ΕΝΟΤΗΤΑ ΣΤ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ,Non-RespA
1. Αυτοτελές Τμήμα Διοικητικών Υπηρεσιών που περι-λαμβάνει ειδικότερα τα παρακάτω γραφεία:,Non-RespA
α) Γραφείο υποστήριξης των πολιτικών οργάνων του Δήμου.,Non-RespA
β) Γραφείο αστικής και δημοτικής κατάστασης Ληξι-αρχείου Αλλοδαπών και Μετανάστευσης.,Non-RespA
γ) Γραφείο ανθρώπινου δυναμικού.,Non-RespA
δ) Γραφείο Γενικού Πρωτοκόλλου και διοικητικής μέ-ριμνας.,Non-RespA
2. Αυτοτελές Τμήμα Οικονομικών Υπηρεσιών που πε-ριλαμβάνει ειδικότερα τα παρακάτω γραφεία:,Non-RespA
α) Γραφείο προϋπολογισμού και οικονομικής πληρο-φόρησηςΤεύχος B’ 4085/07.09.2021 ΕΦΗΜΕΡΙ∆Α T,Non-RespA
β) Γραφείο λογιστηρίου και αποθηκών,Non-RespA
γ) Γραφείο εσόδων και περιουσίας,Non-RespA
δ) Γραφείο προμηθειών υλικών/εξοπλισμού/υπηρε-σιών,Non-RespA
ε) Γραφείο Ταμείου.,Non-RespA
3. Αυτοτελές Τμήμα ΚΕΠ.,Non-RespA
4. Αυτοτελές Τμήμα Τεχνικών Υπηρεσιών που περιλαμ-βάνει ειδικότερα τα παρακάτω γραφεία:,Non-RespA
α) Γραφείο Τεχνικών Έργων Η/Μ Έργων και Συγκοι-νωνιών.,Non-RespA
β) Γραφείο Ύδρευσης - Άρδευσης Αποχέτευσης Ηλε-κτροφωτισμού.,Non-RespA
Άρθρο 2,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΑΠΟΚΕΝΤΡΩΜΕΝΩΝ ΥΠΗΡΕΣΙΩΝ,Non-RespA
Οι Αποκεντρωμένες Υπηρεσίες του Δήμου είναι εγκατε-στημένες στην έδρα δημοτικών ενοτήτων εξυπηρετούν τις κοινότητες της δημοτικής ενότητας και περιλαμβάνουν υπηρεσίες οι οποίες υπάγονται διοικητικά σε αντίστοιχα Τμήματα των Κεντρικών Υπηρεσιών του Δήμου.,Non-RespA
ΕΝΟΤΗΤΑ Α: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΜΕ ΕΔΡΑ: Τη Δημοτική Ενότητα Τυρού,Non-RespA
α. Γραφείο ΚΕΠ.,Non-RespA
β. Γραφείο Διοικητικών θεμάτων.,Non-RespA
γ. Γραφείο Οικονομικών θεμάτων.,Non-RespA
δ. Γραφείο Περιβάλλοντος και Καθαριότητας.,Non-RespA
ε. Γραφείο Τεχνικών Υπηρεσιών.,Non-RespA
ΕΝΟΤΗΤΑ Β: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΜΕ ΕΔΡΑ: Τη Δημοτική Ενότητα Κοσμά,Non-RespA
α. Γραφείο Διοικητικών θεμάτων.,Non-RespA
ΜΕΡΟΣ 2,Non-RespA
ΑΡΜΟΔΙΟΤΗΤΕΣ ΥΠΗΡΕΣΙΩΝ,RespA
ΚΕΦΑΛΑΙΟ 2.1:,Non-RespA
ΑΡΜΟΔΙΟΤΗΤΕΣ ΚΕΝΤΡΙΚΩΝ ΥΠΗΡΕΣΙΩΝ,RespA
ΕΝΟΤΗΤΑ Α:,Non-RespA
ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ,Non-RespA
ΑΠΕΥΘΕΙΑΣ ΣΤΟ ΔΗΜΑΡΧΟ,Non-RespA
Άρθρο 3,Non-RespA
Αρμοδιότητες Γενικού Γραμματέα,RespA
Ο Γενικός Γραμματέας υποστηρίζει το Δήμαρχο στα διοικητικά του καθήκοντα υλοποιώντας τις αρμοδιότη-τες που του εκχωρεί ο Δήμαρχος με απόφασή του. Οι αρμοδιότητες αυτές αφορούν κυρίως στο συντονισμό των δημοτικών υπηρεσιών έτσι ώστε να εξασφαλίζεται με αποδοτικό τρόπο η αποτελεσματικότητα στην επί-τευξη των περιοδικών στόχων και προγραμμάτων που αποφασίζονται από τα πολιτικά όργανα του Δήμου. Ει-δικότερα ο Γενικός Γραμματέας:,RespA
1. Παρέχει οδηγίες δίνει κατευθύνσεις και γενικότερα συντονίζει τις υπηρεσίες του Δήμου κατά την άσκηση του έργου τους σε συνεργασία με τους αντίστοιχους προϊσταμένους.,RespA
2. Μεριμνά για την επεξεργασία από τις αρμόδιες υπη-ρεσίες των θεμάτων που είναι προς συζήτηση ενώπιον του Δημοτικού Συμβουλίου της Οικονομικής Επιτροπής και της Εκτελεστικής Επιτροπής σύμφωνα με την ημερή-σια διάταξη ή έχουν ήδη συζητηθεί σε αυτά καθώς και να TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 54813,RespA
τα υποστηρίζει ενώπιον των ανωτέρω οργάνων εφόσον κρίνεται απαραίτητο από τον Πρόεδρό τους.,RespA
3. Παρακολουθεί τη διαδικασία εφαρμογής των απο-φάσεων του Δημοτικού Συμβουλίου της Οικονομικής Επιτροπής και της Εκτελεστικής Επιτροπής από τις αρ-μόδιες υπηρεσίες του Δήμου.,RespA
4. Συμμετέχει στις διαδικασίες κατάρτισης του Επι-χειρησιακού Σχεδίου και των Ετησίων Προγραμμάτων Δράσης του Δήμου και παρακολουθεί την επίτευξη των περιοδικών στόχων και την υλοποίηση των αντίστοιχων προγραμμάτων που αποφασίζονται από τα πολιτικά όρ-γανα του Δήμου.,RespA
5. Μεριμνά για την έγκαιρη ετοιμασία των περιοδικών απολογισμών δράσης του Δήμου σύμφωνα προς τα αντί-στοιχα προγράμματα ή τις συγκεκριμένες αποφάσεις και ενημερώνει σχετικά την Εκτελεστική Επιτροπή.,RespA
6. Οργανώνει κάθε νέα υπηρεσία που δημιουργεί-ται στο Δήμο και μεριμνά για τη συνεχή βελτίωση της αποτελεσματικής δράσης των υπηρεσιών του Δήμου την προσαρμογή της λειτουργίας τους στις ανάγκες της τοπικής κοινωνίας και τη βελτίωση της απόδοσης του στελεχικού δυναμικού και των τεχνικών μέσων του Δήμου.,RespA
7. Δύναται να συγκαλεί περιοδικά ή κατά περίπτωση Συντονιστικά Συμβούλια στα οποία μετέχουν με εκπρο-σώπους τους το σύνολο ή μέρος (ανάλογα με ομοιογενή θεματικά αντικείμενα) των υπηρεσιών του Δήμου.,RespA
8. Παρακολουθεί τις δραστηριότητες των νομικών προσώπων του Δήμου και συνεργάζεται με τις διοικήσεις τους ώστε να εξασφαλίζεται η εναρμόνιση των αποτε-λεσμάτων από την δραστηριοποίηση τους προς τους στόχους του Δήμου.,RespA
9. Υπογράφει τις αποφάσεις χορήγησης αδειών με ή χωρίς αποδοχές και μετακίνησης εκτός έδρας στο εσω-τερικό και εξωτερικό των υπαλλήλων του Δήμου.,RespA
10. Υπογράφει έγγραφα σύμφωνα με τις δικαιοδοσίες που του εκχωρεί ο Δήμαρχος.,RespA
Άρθρο 4,Non-RespA
Αρμοδιότητες Ιδιαίτερου Γραφείου Δημάρχου,RespA
Το Ιδιαίτερο Γραφείο Δημάρχου παρέχει κάθε είδους διοικητική και γραμματειακή υποστήριξη προς τον Δή-μαρχο και ιδίως:,RespA
1) Προγραμματίζει οργανώνει και ρυθμίζει τις συνα-ντήσεις του Δημάρχου.,RespA
2) Διεξάγει και διεκπεραιώνει την προσωπική αλλη-λογραφία του Δημάρχου και τηρεί το πρωτόκολλο και το αρχείο αυτής.,RespA
3) Τηρεί αρχείο των κάθε είδους αποφάσεων του Δή-μου προς χρήση του Δημάρχου καθώς και κάθε άλλο στοιχείο σύμφωνα με τις κατευθύνσεις του Δημάρχου.,RespA
4) Παρέχει κάθε είδους διοικητική και γραμματεια-κή υποστήριξη προς τους κατέχοντας θέσεις Ειδικών Συμβούλων ή Ειδικών Συνεργατών ή Επιστημονικών Συνεργατών.,RespA
5) Οργανώνει και υλοποιεί κάθε είδους εκδηλώσεις του Δήμου (συνέδρια συνελεύσεις εορτές κ.λπ. καθώς και προγράμματα προβολής του έργου και των υπηρεσιών που παρέχει ο Δήμος.54814 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
6) Τηρεί αρχείο των δημοσιεύσεων σχετικά με τις δραστηριότητες του Δήμου καθώς και των σχετικών απαντήσεων.,RespA
Άρθρο 5,Non-RespA
Αρμοδιότητες Νομικής Υπηρεσίας,RespA
Η Νομική Υπηρεσία παρέχει νομική υποστήριξη προς τα αιρετά όργανα του Δήμου και τις δημοτικές υπηρεσίες για την προώθηση των επιδιώξεων/στόχων/συμφερό-ντων του Δήμου. Ειδικότερα η Υπηρεσία:,RespA
1) Παρέχει νομικές συμβουλές και γνωμοδοτήσεις προς τα πολιτικά όργανα διοίκησης του Δήμου (Δημο-τικό Συμβούλιο Επιτροπές Δήμαρχος κ.λπ.) διασφαλί-ζοντας το νομότυπο των πράξεων του Δήμου.,RespA
2) Παρέχει νομικές συμβουλές και κατευθύνσεις προς τις επί μέρους υπηρεσίες του Δήμου καθώς και στα ιδρύ-ματα και στα άλλα νομικά πρόσωπα του Δήμου για την διασφάλιση του νομότυπου των δράσεών τους.,RespA
3) Επεξεργάζεται και γνωμοδοτεί για πράξεις της δη-μόσιας διοίκησης που αφορούν το Δήμο.,RespA
4) Επεξεργάζεται και ελέγχει νομικά όλες τις συμβάσεις που συνάπτει ο Δήμος με τρίτους καθώς και τις προκη-ρύξεις του Δήμου για την ανάθεση έργων προμηθειών και υπηρεσιών σε τρίτους.,RespA
5) Εκπροσωπεί τον Δήμο σε νομικές υποθέσεις εντός και εκτός των Δικαστηρίων και των Διοικητικών Αρχών για την προάσπιση των συμφερόντων του Δήμου.,RespA
6) Παρακολουθεί την σχετική νομοθεσία και νομο-λογία και τηρεί και επικαιροποιεί αρχείο με τις νομο-θετικές και κανονιστικές ρυθμίσεις που ενδιαφέρουν το Δήμο.,RespA
7) Τηρεί το αναγκαίο αρχείο εγγράφων και πληροφο-ριών για τις ανάγκες της Νομικής Υπηρεσίας.,RespA
Άρθρο 6,Non-RespA
Αρμοδιότητες Αυτοτελούς Γραφείου,RespA
Διοικητικής Βοήθειας,RespA
1) Σχεδιάζει και εφαρμόζει συστήματα και διαδι-κασίες για την εξυπηρέτηση των δημοτών που έχουν αντικειμενική αδυναμία προσπέλασης στις δημοτικές υπηρεσίες ή στα ΚΕΠ και χρειάζονται να έλθουν σε επαφή με τις επιμέρους υπηρεσίες για συγκεκριμένες ανάγκες τους.,RespA
2) Μεριμνά για τη δημιουργία και την αποτελεσματική λειτουργία δικτύων εθελοντών που αναλαμβάνουν την εξυπηρέτηση των ανωτέρω δημοτών για την εκτέλεση των δοσοληψιών τους με τις δημοτικές υπηρεσίες και τα ΚΕΠ για λογαριασμό τους.,RespA
3) Δέχεται αιτήματα των ανωτέρω δημοτών με βάση τις σχετικές διαδικασίες και μεριμνά για την ικανοποίη-σή τους με την αξιοποίηση τόσον των υπαλλήλων του Γραφείου όσο και των δικτύων εθελοντών.,RespA
4) Συνεργάζεται με τα αρμόδια ΚΕΠ για την διεκπεραί-ωση υποθέσεων των ανωτέρω δημοτών σε ζητήματα αρμοδιότητας των ΚΕΠ.,RespA
5) Σχεδιάζει και προωθεί κάθε άλλη σχετική ενέργεια για την καλύτερη εξυπηρέτηση των δημοτών με αντι-κειμενική αδυναμία προσπέλασης στις δημοτικές υπη-ρεσίες ή στα ΚΕΠ.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 4085/07.09.2021,RespA
ΕΝΟΤΗΤΑ Β:,Non-RespA
ΕΠΙΤΕΛΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,Non-RespA
Άρθρο 7,Non-RespA
Αρμοδιότητες Αυτοτελούς Γραφείου Προγραμματισμού Πληροφορικής και Διαφάνειας,RespA
Το Αυτοτελές Γραφείο Προγραμματισμού Πληροφο-ρικής και Διαφάνειας του Δήμου είναι αρμόδιο για την υποστήριξη των οργάνων διοίκησης των υπηρεσιών και των νομικών προσώπων του Δήμου κατά τις διαδι-κασίες σύνταξης παρακολούθησης και αξιολόγησης των αποτελεσμάτων των περιοδικών Επιχειρησιακών Προ-γραμμάτων και των Ετησίων Προγραμμάτων Δράσης καθώς και τον σχεδιασμό και την παρακολούθηση της εφαρμογής των εσωτερικών οργανωτικών συστημάτων του Δήμου. Επίσης είναι αρμόδιο για τη διασφάλιση της ένταξης των πολιτικών ισότητας των φύλων στις τοπικές πολιτικές. Επιπρόσθετα το Γραφείο είναι αρμόδιο για την ανάπτυξη εγκατάσταση λειτουργία και συντήρηση των συστημάτων ΤΠΕ του Δήμου περιλαμβανομένης της ευ-θύνης εκπλήρωσης του έργου του ΚΟ.Σ.Ε. (Κομβικό Ση-μείο Επαφής) του Δήμου όπως προβλέπεται στο άρθρο 19 του ν. 3882/2010 (Α΄ 166).,RespA
Ειδικότερα οι αρμοδιότητες του Γραφείου Προγραμ-ματισμού Πληροφορικής και Διαφάνειας είναι οι εξής:,RespA
(Αρμοδιότητες μελετών και έρευνας),RespA
1) Συγκεντρώνει επεξεργάζεται τεκμηριώνει και ενη-μερώνει συνεχώς τα γεωγραφικά δημογραφικά οικο-νομικά κοινωνικά και άλλα στοιχεία που αφορούν στην ανάπτυξη του Δήμου σε συνεργασία με τους αρμόδιους φορείς και τις υπηρεσίες του Δήμου.,RespA
2) Μεριμνά για τη διενέργεια ερευνών για τις ανάγκες των δημοτών και συγκεντρώνει και τεκμηριώνει προτά-σεις για επεμβάσεις (έργα ενέργειες προγράμματα) που θα ικανοποιούν τις ανάγκες των δημοτών.,RespA
3) Μεριμνά για την εκπόνηση ερευνών και μελετών για τη διάγνωση των αναγκών ανάπτυξης του Δήμου τη διερεύνηση της σκοπιμότητας αναπτυξιακών προτάσε-ων και την ιεράρχηση προτεραιοτήτων έργων δράσεων και μέτρων.,RespA
(Αρμοδιότητες σχεδιασμού και παρακολούθησης προ-γραμμάτων),RespA
