RawParagraph,RespAPrediction
5. Την υπό στοιχεία 108075/Ζ1/3-7-2019 (Υ.Ο.Δ.Δ. 432 διόρθωση σφάλματος Υ.Ο.Δ.Δ. 80) διαπιστωτική πράξη του Υπουργού Παιδείας Έρευνας και Θρησκευμάτων «Εκλογή Πρύτανη και τεσσάρων (4) Αντιπρυτάνεων του Αριστοτελείου Πανεπιστημίου Θεσσαλονίκης» με θητεία από 1-9-2019 έως 31-8-2022.,Non-RespA
6. Την υπό στοιχεία 105174/Ζ1/12-8-2020 (Υ.Ο.Δ.Δ. 650) διαπιστωτική πράξη της Υπουργού Παιδείας και Θρη-σκευμάτων περί παράτασης της θητείας του Πρύτανη και των τεσσάρων (4) Αντιπρυτάνεων του Α.Π.Θ. έως τη συμπλήρωση τεσσάρων (4) ακαδημαϊκών ετών ήτοι έως 31-8-2023.,Non-RespA
7. Τις Πράξεις του Πρύτανη του Αριστοτελείου Πα-νεπιστημίου  Θεσσαλονίκης  (Α.Π.Θ.)  με  αριθμό:  α) 2261/7-9-2021 ανακοινοποιημένη στο ορθό με αριθμό 2705/8-9-2021 (ΑΔΑ: ΩΝΚΝ46Ψ8ΧΒ-ΕΝ9) περί συγκρό-τησης της Συγκλήτου του Α.Π.Θ. και β) 22103/5-11-2021 (ΑΔΑ: 69Χ946Ψ8ΧΒ-3ΛΡ) και 43095/261-2022 (ΑΔΑ: 6Μ8Μ46Ψ8ΧΒ-ΒΨΡ) περί ανασυγκρότησης της Συγκλή-του του Α.Π.Θ. για το ακαδημαϊκό έτος 2021-2022.E,Non-RespA
19523,Non-RespA
ΜΕΡΙ∆Α,Non-RespA
ΕΡΝΗΣΕΩΣ,Non-RespA
ΗΣ ∆ΗΜΟΚΡΑΤΙΑΣ,Non-RespA
ΔΕΥΤΕΡΟ Αρ. Φύλλου 1940,Non-RespA
8. Τις διατάξεις των άρθρων 75-78 του ν. 4727/2020 «Ψηφιακή Διακυβέρνηση (Ενσωμάτωση στην Ελληνική Νομοθεσία της Οδηγίας (ΕΕ) 2016/2102 και της Οδηγίας (ΕΕ) 2019/1024 Ηλεκτρονικές Επικοινωνίες (Ενσωμάτωση στο Ελληνικό Δίκαιο της Οδηγίας (ΕΕ) 2018/1972) και άλλες διατάξεις» (Α’ 184).,Non-RespA
9. Το υπ’ αρ. 52146/2-3-2022 έγγραφο του Κέντρου Επι-μόρφωσης και Διά Βίου Μάθησης (Κ.Ε.ΔΙ.ΒΙ.Μ.) του Α.Π.Θ. με συνημμένη την τροποποίηση του εσωτερικού κανο-νισμού λειτουργίας (αριθμ. Συνεδρίασης 40/17-2-2022).,Non-RespA
10. Το γεγονός ότι από τις διατάξεις της απόφασης αυτής δεν προκαλείται δαπάνη σε βάρος του κρατικού προϋπολογισμού αποφασίζουμε:,Non-RespA
Την τροποποίηση του Εσωτερικού Κανονισμού Λει-τουργίας του Κέντρου Επιμόρφωσης και Διά Βίου Μά-θησης (Κ.Ε.ΔΙ.ΒΙ.Μ.) του Αριστοτελείου Πανεπιστημίου Θεσσαλονίκης ως ακολούθως:,Non-RespA
Άρθρο 1 ΓΕΝΙΚΟ ΠΛΑΙΣΙΟ,Non-RespA
Το Κέντρο Επιμόρφωσης και Διά Βίου Μάθησης του Αριστοτελείου Πανεπιστημίου Θεσσαλονίκης (εφεξής ΚΕΔΙΒΙΜ) το οποίο ιδρύθηκε δυνάμει της υπό στοιχεία 229717/Ζ1 υπουργικής απόφασης (Β’ 4/2018) κατόπιν σχετικής πρότασης της Συγκλήτου του ΑΠΘ αποτελεί μονάδα του Ιδρύματος που εξασφαλίζει το συντονισμό και τη διεπιστημονική συνεργασία στην ανάπτυξη προ-γραμμάτων επιμόρφωσης συνεχιζόμενης εκπαίδευσης κατάρτισης και εν γένει διά βίου μάθησης.,Non-RespA
Το ΚΕΔΙΒΙΜ λειτουργεί σύμφωνα με το άρθρο 48 του ν. 4485/2017 (Α’ 114) και τον παρόντα Εσωτερικό Κανονισμό Λειτουργίας. Το περιεχόμενο του παρόντος Κανονισμού εναρμονίζεται και εξειδικεύει το ισχύον θεσμικό πλαίσιο καθορίζοντας τους σκοπούς τη διάρθρωση την οργάνω-ση και τη λειτουργία του Κέντρου τη διαδικασία έγκρισης προγραμμάτων τον τρόπο αξιολόγησής τους τις υποδομές και τους πόρους του Κέντρου καθώς και άλλα θέματα που αφορούν στην υλοποίηση των προγραμμάτων. Λειτουργεί δε συμπληρωματικά με τις ισχύουσες διαδικασίες οικονο-μικής και διοικητικής διαχείρισης του ΕΛΚΕ ΑΠΘ.,Non-RespA
Η λειτουργία του εντάσσεται στη γενικότερη στρατη-γική και εκπαιδευτική πολιτική του Αριστοτελείου Πανε-πιστημίου Θεσσαλονίκης. Μέσω του ΚΕΔΙΒΙΜ υλοποιείται και πιστοποιείται κάθε δράση μη τυπικής εκπαίδευσης και άτυπης μάθησης η οποία περιλαμβάνει την επιμόρφωση 19524 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
τη συνεχιζόμενη εκπαίδευση την κατάρτιση και την εν γένει διά βίου μάθηση με βάση το εθνικό και ευρωπαϊκό θεσμικό πλαίσιο για τη διά βίου μάθηση και το εθνικό και ευρωπαϊκό πλαίσιο που διέπει την Ανώτατη Εκπαίδευ-ση. Τα εκπαιδευτικά-επιμορφωτικά προγράμματα και τα Θερινά Σχολεία οδηγούν στην απονομή αντίστοιχων πι-στοποιητικών μη τυπικής εκπαίδευσης σύμφωνα με τις ισχύουσες διατάξεις ενώ μπορεί να υλοποιούνται και σε συνεργασία με ΑΕΙ ή ερευνητικά κέντρα της ημεδαπής καθώς και αναγνωρισμένα ως ομοταγή Ιδρύματα της αλλοδαπής με απόφαση του Πρυτανικού Συμβουλίου ύστερα από εισήγηση του Συμβουλίου του Κέντρου.,Non-RespA
Το ΚΕΔΙΒΙΜ ελέγχεται από τη Σύγκλητο του ΑΠΘ και το Υπουργείο Παιδείας και Θρησκευμάτων. Ειδικότερα η Σύγκλητος του ΑΠΘ:,Non-RespA
α) Ορίζει την/τον Πρόεδρο του Κέντρου σύμφωνα με το άρθρο 48 του ν. 4485/2017. β) Ορίζει την/το Διευθύ-ντρια/τή του Κέντρου μετά από γνώμη του Συμβουλίου και εισήγηση της/του Προέδρου του Κέντρου.,Non-RespA
γ) Εγκρίνει τον Κανονισμό Λειτουργίας και την οργα-νωτική δομή των υπηρεσιών του Κέντρου.,Non-RespA
δ) Εγκρίνει και επικυρώνει τον προγραμματισμό δρά-σης και τον απολογισμό των δραστηριοτήτων με την έναρξη και τη λήξη του έτους.,Non-RespA
ε) Εγκρίνει και επικυρώνει τον προϋπολογισμό και τον οικονομικό απολογισμό στην έναρξη και στη λήξη του οικονομικού έτους και καταρτίζει τον τετραετή αναπτυ-ξιακό προγραμματισμό του Κέντρου έπειτα από διατύ-πωση γνώμης του Συμβουλίου.,Non-RespA
Το ΚΕΔΙΒΙΜ λειτουργεί με πλήρη διαφάνεια η οποία περιορίζεται μόνο από τις εκάστοτε ισχύουσες ρυθ-μίσεις περί προσωπικών δεδομένων.,Non-RespA
Οι Επιστημονικές/οί Υπεύθυνες/οι (ΕΥ) των προγραμ-μάτων εκπαίδευσης είναι μέλη ΔΕΠ του ΑΠΘ συμπερι-λαμβανομένων των αφυπηρετησάντων καθώς και μέλη ΕΕΠ και ΕΔΙΠ του ΑΠΘ κάτοχοι διδακτορικού τίτλου σπουδών.,Non-RespA
Το ΚΕΔΙΒΙΜ έχει δικαίωμα να ελέγχει κάθε πρόγραμμα ή δράση διά βίου μάθησης που υλοποιείται στο πλαίσιο λειτουργίας του ως προς την ακρίβεια της τήρησης των προγραμμάτων την ταυτοπροσωπία των συμμετεχου-σών/όντων και την τήρηση των κανονισμών.,Non-RespA
Άρθρο 2 ΣΚΟΠΟΣ ΤΟΥ ΚΕΝΤΡΟΥ Σκοπός του ΚΕΔΙΒΙΜ είναι:,Non-RespA
α) Η αξιοποίηση του επιστημονικού δυναμικού και των υποδομών του ΑΠΘ σε προγράμματα που απευθύνονται τόσο στην ελληνική όσο και στη διεθνή κοινωνία με στό-χο την πιστοποιημένη κατάρτιση και επιμόρφωση του ανθρώπινου δυναμικού.,Non-RespA
β) Η εξασφάλιση της δυνατότητας να έχουν υψηλού επιπέδου επιμόρφωση κατάρτιση και εξειδίκευση όσο το δυνατόν περισσότεροι πολίτες.,Non-RespA
γ) Η συμβολή του ΑΠΘ στο γενικότερο εκσυγχρονισμό του εκπαιδευτικού συστήματος στην αναβάθμιση της ποιότητας της εκπαίδευσης και στη μείωση του κοινω-νικού αποκλεισμού στην εκπαίδευση.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1940/19.04.2022,Non-RespA
δ) Η υλοποίηση προγραμμάτων που ως στόχο έχουν: α) την εμβάθυνση των γνώσεων και την εξειδίκευση αποφοίτων τριτοβάθμιας εκπαίδευσης β) τη γενική εκ-παίδευση ενηλίκων γ) την αρχική και τη συνεχιζόμενη επαγγελματική κατάρτιση εργαζομένων στον ιδιωτικό και το δημόσιο τομέα.,Non-RespA
Τα προγράμματα που υλοποιεί το ΚΕΔΙΒΙΜ ΑΠΘ μπο-ρούν να απευθύνονται και σε προπτυχιακές/ούς φοι-τήτριες/τές με την προϋπόθεση ότι δεν προσφέρουν γνώσεις που καλύπτονται από τα γνωστικά αντικείμενα των σπουδών τους. Δύναται να υλοποιούνται με φυσική παρουσία των συμμετεχουσών/όντων εξ αποστάσεως (με σύγχρονη ή ασύγχρονη τηλεκπαίδευση) ή με μικτή μέθοδο διδασκαλίας και στοχεύουν στην ανάπτυξη την επικαιροποίηση και την προσαρμογή γνώσεων και δεξι-οτήτων καθώς και στην επαγγελματική και προσωπική ανάπτυξη των επιμορφούμενων.,Non-RespA
ε) Η ανάπτυξη εκπαιδευτικού υλικού στο πλαίσιο των προγραμμάτων που διοργανώνονται.,Non-RespA
στ) Η διοργάνωση ημερίδων συνεδρίων και γενικά εκδηλώσεων με στόχο την προαγωγή της διά βίου μά-θησης στην ελληνική και διεθνή κοινότητα.,Non-RespA
ζ) Η σύναψη προγραμματικών συμφωνιών με Περι-φέρειες Δήμους εκπαιδευτικούς και επαγγελματικούς φορείς οργανισμούς και επιχειρήσεις δημόσιους και ιδιωτικούς της ημεδαπής ή της αλλοδαπής για θέματα που αφορούν (i). την υλοποίηση προγραμμάτων επιμόρ-φωσης κατάρτισης και εξειδίκευσης του ανθρώπινου δυναμικού τους (ii). την εκπόνηση μελετών (iii). την ανάπτυξη εκπαιδευτικού υλικού καθώς και κάθε θέμα που αφορά και προάγει τη διά βίου μάθηση και εμπίπτει στις αρμοδιότητες του Κέντρου.,Non-RespA
η) Η διοργάνωση Θερινών Σχολείων η εκπαιδευτική αποστολή των οποίων εμπίπτει στις αρμοδιότητες του ΚΕΔΙΒΙΜ.,Non-RespA
Άρθρο 3 ΟΡΓΑΝΑ ΔΙΟΙΚΗΣΗΣ,Non-RespA
3.1 Το ΚΕΔΙΒΙΜ ΑΠΘ αποτελεί αυτοτελή μονάδα του Ιδρύματος υπό την εποπτεία της Συγκλήτου.,Non-RespA
3.2. Όργανα Διοίκησης είναι:,Non-RespA
Η/Ο Πρόεδρος του Κέντρου,Non-RespA
Πρόεδρος του Κέντρου ορίζεται η Αντιπρυτάνισσα/ο Αντιπρύτανης Έρευνας και Διά Βίου Εκπαίδευσης στην/,Non-RespA
στον οποία/ο έχει ανατεθεί η σχετική αρμοδιότητα ύστερα από πρόταση της Πρυτάνισσας/του Πρύτανη και έγκριση της Συγκλήτου.,Non-RespA
Το Συμβούλιο του Κέντρου το οποίο αποτελείται από:,Non-RespA
α) την/τον Πρόεδρο του Κέντρου,Non-RespA
β) μία/έναν εκπρόσωπο από κάθε Σχολή του Ιδρύ-ματος η/ο οποία/ος ορίζεται ύστερα από πρόταση της Κοσμητείας της οικείας Σχολής.,Non-RespA
γ) τη/το Διευθύντρια/τή Επιμόρφωσης και Διά Βίου Μάθησης χωρίς δικαίωμα ψήφου.,Non-RespA
Ως Διευθύντρια/τής ορίζεται από τη Σύγκλητο μέλος ΔΕΠ ΕΕΠ ΕΔΙΠ ή μέλος του Διοικητικού προσωπικού του ΑΠΘ έπειτα από εισήγηση της/του Προέδρου του Κέντρου η οποία διατυπώνεται ύστερα από γνώμη του Συμβουλίου. Η θητεία της/του Διευθύντριας/τή είναι τρι-Τεύχος B’ 1940/19.04.2022 ΕΦΗΜΕΡΙ∆Α T,Non-RespA
ετής με δυνατότητα ανανέωσης έπειτα από αξιολόγηση του έργου της/του από το Συμβούλιο. Απαιτούμενα προ-σόντα για τη θέση είναι κατ’ ελάχιστον πτυχίο Πανεπιστη-μιακής εκπαίδευσης άριστη γνώση μίας τουλάχιστον ξένης γλώσσας και αποδεδειγμένη εμπειρία σε θέματα διοίκησης.,Non-RespA
3.3 Λειτουργία του Συμβουλίου του Κέντρου,Non-RespA
Το Συμβούλιο αναλαμβάνει τον προγραμματισμό και σχεδιασμό δράσεων για την παροχή προγραμμάτων και Θερινών Σχολείων επιμόρφωσης συνεχιζόμενης εκπαί-δευσης κατάρτισης και εν γένει διά βίου μάθησης στο ΑΠΘ και εποπτεύει την προετοιμασία την αξιολόγηση τη διαχείριση την παρακολούθηση τη δημοσιότητα των δράσεων και ασκεί έλεγχο στην υλοποίηση των εκπαιδευ-τικών προγραμμάτων. Γενικότερα αποφασίζει για όλα τα θέματα τα οποία δεν ανατίθενται ρητά σε άλλα όργανα σύμφωνα με το ισχύον θεσμικό και νομικό πλαίσιο.,Non-RespA
Το Συμβούλιο συνεδριάζει σε τακτά χρονικά διαστή-ματα. Τα θέματα της ημερήσιας διάταξης των συνε-δριάσεων αποφασίζονται από την/τον Πρόεδρο. Η/Ο Πρόεδρος εντάσσει και τα θέματα που προκύπτουν ύστερα από γραπτή εισήγηση της/του Διευθύντριας/τή Επιμόρφωσης και Διά Βίου Μάθησης. Η/Ο Διευθύντρια/,Non-RespA
τής παρίσταται στις συνεδριάσεις του Συμβουλίου χωρίς δικαίωμα ψήφου.,Non-RespA
Η διοίκηση και διαχείριση του ΚΕΔΙΒΙΜ ΑΠΘ πραγ-ματοποιούνται από το Συμβούλιο του Κέντρου. H/O εκάστοτε Επιστημονική/ός Υπεύθυνη/ος διαχειρίζεται το υλοποιούμενο πρόγραμμα. Το Συμβούλιο δύναται να διατάσσει οποτεδήποτε την άσκηση διαχειριστικού ελέγχου σε δράση που υλοποιείται στο πλαίσιο του ΚΕ-ΔΙΒΙΜ ΑΠΘ.,Non-RespA
Κάθε μέλος του Συμβουλίου έχει το δικαίωμα να υπο-βάλει γραπτή εισήγηση για τη συζήτηση θέματος. Η ει-σήγηση συζητείται εφόσον έχει κοινοποιηθεί δύο (2) εργάσιμες ημέρες πριν από την καθορισμένη σύγκληση του Συμβουλίου του Κέντρου.,Non-RespA
Το Συμβούλιο βρίσκεται σε απαρτία όταν παρίστανται τουλάχιστον τα μισά μέλη του. Θέματα που ανακύπτουν κατά τη διάρκεια της συνεδρίασης του Συμβουλίου ή έκτακτα θέματα συζητούνται μετά τη σύμφωνη γνώμη της απόλυτης πλειοψηφίας των παρόντων μελών του Συμβουλίου. Σε περίπτωση ισοψηφίας υπερτερεί η ψή-φος της/του Προέδρου.,Non-RespA
Στις συνεδριάσεις του Συμβουλίου τηρούνται πρακτι-κά από εργαζόμενη/εργαζόμενο του Τμήματος Διοικητι-κής Υποστήριξης του ΚΕΔΙΒΙΜ ΑΠΘ τα οποία επικυρώ-νονται από το Συμβούλιο σε επόμενη συνεδρίαση και υπογράφονται από την/τον Πρόεδρο του Συμβουλίου.,Non-RespA
Άρθρο 4 ΑΡΜΟΔΙΟΤΗΤΕΣ,RespA
4.1 Αρμοδιότητες της/του Προέδρου,RespA
Η/Ο Πρόεδρος έχει τις εξής αρμοδιότητες:,RespA
α) Συγκαλεί το Συμβούλιο του Κέντρου καταρτίζει την ημερήσια διάταξη ορίζει ως εισηγήτρια/τή των θεμάτων μέλος του Συμβουλίου προεδρεύει των εργασιών του και εισηγείται τα θέματα για τα οποία δεν έχει οριστεί ως εισηγήτρια/τής άλλο μέλος του Συμβουλίου.TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 19525,RespA
β) Επιβλέπει την εφαρμογή της πολιτικής του Κέντρου και την τήρηση του Κανονισμού του.,RespA
γ) Μεριμνά για την εφαρμογή των αποφάσεων του Συμβουλίου.,RespA
δ) Προΐσταται των υπηρεσιών του Κέντρου και συνυ-πογράφει με την/τον Πρόεδρο της Επιτροπής Ερευνών και Διαχείρισης του ΕΛΚΕ του Ιδρύματος τις συμβάσεις προσωπικού τις συμβάσεις προμηθειών και υπηρεσιών που συνάπτει το Κέντρο για τις γενικές του ανάγκες.,RespA
ε) Υπογράφει τις εντολές πληρωμής για τις γενικές δα-πάνες του Κέντρου. Ειδικά για τις εντολές πληρωμής του εκπαιδευτικού προσωπικού απαιτείται η προηγούμενη πιστοποίηση άρτιας διεξαγωγής του προγράμματος από την/τον ΕΥ.,RespA
στ) Ορίζει όπου απαιτείται ύστερα από γνώμη του Συμβουλίου του Κέντρου τις επιτροπές επιλογής εκπαι-δευομένων.,RespA
ζ) Συγκροτεί επιτροπές για τη μελέτη ή τη διεκπεραί-ωση συγκεκριμένων θεμάτων που εμπίπτουν στις αρ-μοδιότητές του.,RespA
η) Εισηγείται στη Σύγκλητο ύστερα από γνώμη του Συμβουλίου την επιλογή της/του Διευθύντριας/τή Επι-μόρφωσης και Διά Βίου Μάθησης.,RespA
θ) Υπογράφει τα απονεμόμενα από το Κέντρο πιστο-ποιητικά μη τυπικής εκπαίδευσης σύμφωνα με την έν-νοια της περ. 4 του άρθρου 2 του ν. 3879/2010 (Α’ 163).,RespA
ι) Συντάσσει ετήσια έκθεση απολογισμού του έργου του Κέντρου η οποία εγκρίνεται από τη Σύγκλητο και κοινοποιείται στη ΜΟΔΙΠ ΑΠΘ και στην/στον Υπουργό Παιδείας και Θρησκευμάτων μετά την έγκρισή της.,RespA
Επιπλέον ο Πρόεδρος εποπτεύει και ελέγχει όλες τις δραστηριότητες του ΚΕΔΙΒΙΜ. Ειδικότερα:,RespA
ια) Ελέγχει σε ετήσια βάση την ορθότητα των πρά-ξεων της/του Διευθύντριας/τή του Κέντρου και των ΕΥ.,RespA
ιβ) Ελέγχει την τήρηση των κανόνων δημοσιότητας ανταγωνισμού και διαφάνειας στη σύναψη συμβάσεων και όπου αλλού απαιτείται.,RespA
ιγ) Ασκεί ελέγχους για τη διαπίστωση της πραγματο-ποίησης του προγραμματισμένου εκπαιδευτικού έργου και της παροχής διοικητικών και βοηθητικών υπηρεσιών.,RespA
ιδ) Ελέγχει την εκπλήρωση των υποχρεώσεων αξι-ολόγησης για κάθε εκτελούμενο πρόγραμμα ή άλλη δραστηριότητα.,RespA
4.2 Αρμοδιότητες του Συμβουλίου,RespA
Το Συμβούλιο έχει τις εξής αρμοδιότητες:,RespA
α) Διαμορφώνει στο πλαίσιο των αποφάσεων της Συ-γκλήτου την πολιτική του Κέντρου για την ανάπτυξη των έργων και των προγραμμάτων επιμόρφωσης συνεχιζόμε-νης εκπαίδευσης κατάρτισης και εν γένει διά βίου μάθησης.,RespA
β) Διατυπώνει γνώμη προς τη Σύγκλητο για τον τετρα-ετή αναπτυξιακό προγραμματισμό του Κέντρου. γ) Διατυπώνει γνώμη προς τη Σύγκλητο για την επιλο-γή της/του Διευθύντριας/τή του Κέντρου.,RespA
δ) Διατυπώνει γνώμη προς τη Σύγκλητο για τον Κανονι-σμό και την οργανωτική δομή των υπηρεσιών του Κέντρου.,RespA
ε) Εισηγείται προς το Πρυτανικό Συμβούλιο τα προς έγκριση έργα και εκπαιδευτικά προγράμματα του Κέ-ντρου τα οποία μετά την έγκρισή τους κοινοποιούνται στο Υπουργείο Παιδείας και Θρησκευμάτων.19526 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
στ) Εισηγείται στην Επιτροπή Ερευνών και Διαχείρι-σης του ΕΛΚΕ για τη σύναψη συμβάσεων προσωπικού προμηθειών και υπηρεσιών που συνάπτει το Κέντρο για τις εκπαιδευτικές και λοιπές λειτουργικές του ανάγκες.,RespA
ζ) Συνεργάζεται με τις Κοσμητείες των Σχολών για την υποστήριξη της υλοποίησης των εκπαιδευτικών προ-γραμμάτων/Θερινών Σχολείων του Κέντρου.,RespA
η) Αναθέτει την υλοποίηση των έργων και των εκπαι-δευτικών προγραμμάτων του Κέντρου στις/στους ΕΥ.,RespA
θ) Εποπτεύει τη λειτουργία των εκπαιδευτικών προ-γραμμάτων επιμόρφωσης συνεχιζόμενης εκπαίδευσης κατάρτισης και εν γένει διά βίου μάθησης.,RespA
ι) Καθορίζει τον τύπο των πιστοποιητικών που απο-νέμει το Κέντρο.,RespA
ια) Ορίζει ομάδες για την εσωτερική αξιολόγηση των εκπαιδευτικών προγραμμάτων του Κέντρου.,RespA
ιβ) Ορίζει μέσα από το Μητρώο αξιολογητριών/τών που τηρεί το Κέντρο τις/τους εξωτερικές/ούς αξιολογήτριες/,RespA
αξιολογητές οι οποίες/οι πραγματοποιούν την αρχική αξιο-λόγηση των προτάσεων που υποβάλλονται για την υλοποί-ηση προγραμμάτων επιμόρφωσης και διά βίου μάθησης.,RespA
ιγ) Εγκρίνει το προτεινόμενο ύψος των τελών για κάθε εκπαιδευτικό πρόγραμμα του Κέντρου και το ποσοστό παρακράτησης από τα τέλη αυτά ως πόρο κάλυψης των γενικών εξόδων του Κέντρου τα οποία υποβάλλει προς έγκριση στο Πρυτανικό Συμβούλιο προκειμένου να απο-φασίσει σύμφωνα με όσα ορίζονται στις παρ. 10 και 11 του άρθρου 48 του ν. 4485/2017.,RespA
4.3 Αρμοδιότητες της/του Διευθύντριας/Διευθυντή Επιμόρφωσης και Διά Βίου Μάθησης,RespA
Η/Ο Διευθύντρια/τής Επιμόρφωσης και Διά Βίου Μά-θησης έχει τις εξής αρμοδιότητες: α) Παρακολουθεί την εφαρμογή του αναπτυξιακού προγράμματος του Κέντρου.,RespA
β) Συντονίζει την υλοποίηση των έργων και των προ-γραμμάτων επιμόρφωσης κατάρτισης συνεχιζόμενης εκπαίδευσης και εν γένει διά βίου μάθησης και επιμε-λείται την ποιοτική αναβάθμισή του.,RespA
γ) Παρακολουθεί και υποστηρίζει την υλοποίηση των αποφάσεων του Συμβουλίου. δ) Είναι υπεύθυνη/ος του Μητρώου Εκπαιδευτών.,RespA
Επιπλέον η/ο Διευθύντρια/τής εποπτεύει και ελέγχει:,RespA
ε) Την καλή λειτουργία της Γραμματείας του Κέντρου.,RespA
στ) Την καλή λειτουργία και υλοποίηση των προγραμ-μάτων εκπαίδευσης ή των άλλων δραστηριοτήτων του Κέντρου σύμφωνα με το σχεδιασμό και τον προγραμ-ματισμό τους.,RespA
ζ) Τα παραδοτέα κάθε συνεργάτη τόσο ως προς την ποσότητα όσο και ως προς την ακρίβειά τους.,RespA
η) Τη συνέπεια στην τήρηση των συμβατικών υπο-χρεώσεων του κάθε υλοποιούμενου προγράμματος και όλων των εμπλεκόμενων.,RespA
4.4 Αρμοδιότητες της/του Επιστημονικής/ού Υπεύθυ-νης/ου υλοποιούμενου προγράμματος,RespA
Οι ΕΥ των προγραμμάτων έχουν τις εξής αρμοδιότητες:,RespA
α) Υποβάλλουν προς έγκριση στο Συμβούλιο του Κέ-ντρου τα σχέδια σπουδών τις οργανωτικές λεπτομέρειες τον προϋπολογισμό των εκπαιδευτικών προγραμμάτων και το ύψος των τελών τους.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 1940/19.04.2022,RespA
β) Επιλέγουν τηρώντας τις νόμιμες διαδικασίες επο-πτεύουν και ελέγχουν το εκπαιδευτικό και λοιπό προ-σωπικό που είναι απαραίτητο για την υλοποίηση του προγράμματος που τελεί υπό την ευθύνη τους.,RespA
γ) Υπογράφουν το αίτημα σύναψης σύμβασης και τις εντολές πληρωμής του προσωπικού καθώς και τις συμ-βάσεις προμηθειών και υπηρεσιών για τις ανάγκες του έργου που τελεί υπό την ευθύνη τους.,RespA
δ) Μεριμνούν για την καταλληλότητα επιλέγουν και εξασφαλίζουν το χώρο διεξαγωγής του προγράμματος όταν αυτό διεξάγεται με τη φυσική παρουσία των συμ-μετεχουσών/όντων. Εξασφαλίζουν και εποπτεύουν τον απαραίτητο για την υλοποίηση του προγράμματος ερ-γαστηριακό εξοπλισμό της αίθουσας.,RespA
ε) Για τα προγράμματα που διεξάγονται με τη μέθοδο της εξ αποστάσεως εκπαίδευσης συνεργάζονται με το Κέντρο Ηλεκτρονικής Διακυβέρνησης του ΑΠΘ για την επιλογή της πλατφόρμας τηλεκπαίδευσης και άλλες ορ-γανωτικές λεπτομέρειες που αφορούν την υλοποίηση του προγράμματος.,RespA
στ) Συνεργάζονται με τον ΕΛΚΕ του ΑΠΘ για την οικο-νομική διαχείριση του έργου που τελεί υπό την ευθύνη τους.,RespA
ζ) Ενημερώνουν έγκαιρα το Τμήμα Διοικητικής Υπο-στήριξης του ΚΕΔΙΒΙΜ για οποιαδήποτε αλλαγή στις ορ-γανωτικές λεπτομέρειες του προγράμματος όπως αυτές έχουν εγκριθεί από το Συμβούλιο του Κέντρου και το Πρυτανικό Συμβούλιο του ΑΠΘ και συνεργάζονται με το Τμήμα καθ’ όλη τη διάρκεια υλοποίησης και αξιολό-γησης του προγράμματος για να εξασφαλισθεί η ομαλή διεξαγωγή του.,RespA
η) Πιστοποιούν την άρτια διεξαγωγή των υλοποιού-μενων προγραμμάτων.,RespA
θ) Συνυπογράφουν με την/τον Πρόεδρο του Κέντρου τα πιστοποιητικά επιμόρφωσης.,RespA
ι) Μεριμνούν για τη συμπλήρωση των ερωτηματο-λογίων αξιολόγησης του προγράμματος από τις/τους εκπαιδευόμενες/ους.,RespA
Επιπλέον οι ΕΥ ελέγχουν:,RespA
