RawParagraph,RespAPrediction
1. Οι Διευθυντές της Πρωτοβάθμιας και Δευτεροβάθ-μιας Εκπαίδευσης έχουν τη γενική ευθύνη της διοίκησης και του ελέγχου λειτουργίας των σχολικών μονάδων της περιοχής ευθύνης τους.,Non-RespA
"2. Εποπτεύουν, ελέγχουν, συντονίζουν και καθοδη-γούν τη λειτουργία των εκπαιδευτικών δομών και των σχολικών μονάδων, των Εργαστηριακών Κέντρων (Ε.Κ.) και των Δομών Υποδοχής Εκπαίδευσης Προσφύγων (Δ.Υ.Ε.Π.) της ευθύνης τους.",Non-RespA
3. Συμμετέχουν στη διαδικασία της αξιολόγησης.,Non-RespA
4. Είναι διοικητικοί και πειθαρχικοί προϊστάμενοι των εκπαιδευτικών και διοικητικών υπαλλήλων που υπάγο-νται στη Διεύθυνση Εκπαίδευσης.,Non-RespA
5. Μετέχουν στα Περιφερειακά Υπηρεσιακά Συμβού-λια και συγκροτούν όλες τις προβλεπόμενες επιτροπές εξετάσεων και παρακολούθησης συντονισμού διδακτέας ύλης.,Non-RespA
"6. Παρέχουν οδηγίες στους Διευθυντές/Προϊσταμέ-νους των σχολικών μονάδων και Εργαστηριακών Κέ-ντρων (Ε.Κ.) σχετικά με τη διοίκηση και λειτουργία των σχολείων και των Ε.Κ. Αναλαμβάνουν πρωτοβουλίες για καινοτόμες δράσεις και αξιοποίηση των νέων τεχνολο-γιών στην εκπαίδευση, αντιμετωπίζουν ενδεχόμενα κρί-σιμα προβλήματα, επιλύουν διαφορές, συμβάλλουν στησύνθεση ιδεών και απόψεων και αίρουν αμφιβολίες και αμφισβητήσεις.",Non-RespA
"7. Εξασφαλίζουν την ομαλή λειτουργία των Δ.Υ.Ε.Π., σε συνεργασία με τις αρμόδιες Περιφερειακές Διευθύνσεις Εκπαίδευσης, τους συντονιστές εκπαίδευσης προσφύ-γων, τους προϊσταμένους εκπαιδευτικών θεμάτων και άλλα στελέχη των οικείων διευθύνσεων εκπαίδευσης, καθώς και τους εκπαιδευτικούς που στελεχώνουν τις Δ.Υ.Ε.Π., τους διευθυντές/προϊσταμένους ή και τους υπο- διευθυντές των σχολικών μονάδων.",Non-RespA
"8. Ενεργούν γενικότερα με γνώμονα την αρχή ότι η διοίκηση της εκπαίδευσης πρέπει να ασκείται όχι μόνο με την εφαρμογή νομικών διατάξεων και επιστημονικών αρχών, αλλά και με την αντίληψη της υποχρέωσης για την εξυπηρέτηση των πολιτών και της κοινωνίας.",Non-RespA
9. Εξασφαλίζουν την ομαλή και εύρυθμη λειτουργία των σχολικών μονάδων και Ε.Κ.,Non-RespA
Άρθρο 2,Non-RespA
Γενικά καθήκοντα και αρμοδιότητες των Διευθυντών Εκπαίδευσης,Non-RespA
"1. Οι Διευθυντές Εκπαίδευσης διαχειρίζονται στον τομέα της ευθύνης τους την εκπαιδευτική πολιτική και υποστηρίζουν από διοικητική άποψη την εφαρμογή των εκπαιδευτικών καινοτομιών, οι οποίες εισάγονται στην εκπαίδευση. Φροντίζουν, ώστε να γίνεται κατανοητό το περιεχόμενο των καινοτομιών για την αποτελεσματικό-τερη εφαρμογή τους.",RespA
"2. Ειδικότερα, οι Διευθυντές Εκπαίδευσης:",Non-RespA
"α. Ασκούν τη διοίκηση, εποπτεύουν, καθοδηγούν και συντονίζουν το έργο των σχολικών μονάδων και των Εργαστηριακών Κέντρων (Ε.Κ.), των εκπαιδευτικών και των μελών Ειδικού Εκπαιδευτικού Προσωπικού (ΕΕΠ) - Ειδικού Βοηθητικού Προσωπικού (ΕΒΠ) της περιφέρειάς τους.",RespA
"β. Ενημερώνουν τους Διευθυντές/Προϊσταμένους των σχολικών μονάδων και των Ε.Κ. της αρμοδιότητάς τους για θέματα που σχετίζονται με τη διοίκηση, την οργά-νωση του εκπαιδευτικού έργου και την αποτελεσματική λειτουργία των σχολικών μονάδων και των Ε.Κ.",RespA
"γ. Είναι διοικητικοί και πειθαρχικοί προϊστάμενοι των Διευθυντών/Προϊσταμένων των σχολικών μονάδων και των Ε.Κ. των εκπαιδευτικών, των μελών ΕΕΠ-ΕΒΠ και των διοικητικών υπαλλήλων της περιφέρειας ευθύνης τους. Δύνανται να ασκήσουν πειθαρχική δικαιοδοσία και να διατάξουν πειθαρχική διαδικασία επί όλων των εκπαι- δευτικών της Διεύθυνσης Εκπαίδευσης και των ιδιοκτη-τών των ιδιωτικών σχολικών μονάδων της αρμοδιότητάς τους, εξαιρουμένων των αλλοδαπών εκπαιδευτικών ξέ-νων σχολείων με ξένο πρόγραμμα σπουδών.",RespA
δ. Ασκούν διοικητική εποπτεία στα ιδιωτικά σχολεία και στο εκπαιδευτικό προσωπικό που υπηρετεί σε αυτά.,RespA
ε. Μετέχουν στη διαδικασία αξιολόγησης σύμφωνα με την ισχύουσα νομοθεσία εξαιρουμένων των αλλοδα-πών εκπαιδευτικών ξένων σχολείων με ξένο πρόγραμμα σπουδών.,RespA
"στ. Οργανώνουν και εποπτεύουν τη λειτουργία των σχολικών κέντρων αντισταθμιστικής εκπαίδευσης, που  αφορούν στην ενισχυτική διδασκαλία, των ειδικών μαθη-μάτων συμπεριλαμβανομένων, καθώς και τα προγράμ-ματα εκπαίδευσης των παλιννοστούντων και αλλοδαπών μαθητών και όλων των καινοτόμων δράσεων, οι οποίες εφαρμόζονται στην εκπαίδευση, σε συνεργασία με τους Συμβούλους Εκπαίδευσης και τους Διευθυντές/Προϊστα-μένους των σχολικών μονάδων.",RespA
"ζ. Εισηγούνται αρμοδίως την ίδρυση, την προαγωγή,τη συγχώνευση, τη μεταφορά, τη μετονομασία, τη μετα-τροπή, την κατάργηση ή τον υποβιβασμό των σχολικών μονάδων καθώς και την προσθήκη νέων Τομέων και ει-δικοτήτων στα Επαγγελματικά Λύκεια (ΕΠΑ.Λ).",RespA
η. Εισηγούνται - αιτούνται το χαρακτηρισμό σχολείων ως Πρότυπων ή Πειραματικών Σχολείων.,RespA
θ. Αναστέλλουν τη λειτουργία τάξεων ή ολόκληρου του ιδιωτικού σχολείου πρωτοβάθμιας ή δευτεροβάθ-μιας εκπαίδευσης.,RespA
"ι. Συσκέπτονται, όποτε κρίνουν αναγκαίο, με τους Δι-ευθυντές/Προϊσταμένους σχολικών μονάδων και Ε.Κ. της αρμοδιότητάς τους για θέματα διοίκησης, οργάνωσης και λειτουργίας των σχολικών μονάδων με σκοπό τη βελ-τίωση συνθηκών της παρεχόμενης εκπαίδευσης και την αντιμετώπιση ενδεχομένων προβλημάτων.",RespA
"ια. Συσκέπτονται με εκπροσώπους των Συλλόγων ή Ενώσεων των Εκπαιδευτικών, των Οργανισμών Τοπικής Αυτοδιοίκησης, των Συλλόγων, Ενώσεων και Ομοσπον-διών των Γονέων για την αντιμετώπιση προβλημάτων σχετικών με την εκπαίδευση.",RespA
ιβ. Εγκρίνουν τον εσωτερικό κανονισμό των ιδιωτικών σχολείων πρωτοβάθμιας και δευτεροβάθμιας ιδιωτικής εκπαίδευσης.,RespA
ιγ. Θεωρούν τους τίτλους σπουδών των ιδιωτικών σχο-λείων δευτεροβάθμιας εκπαίδευσης.,RespA
ιδ. Θεωρούν τα βιβλία που προβλέπονται από τις ισχύ-ουσες διατάξεις και τηρούνται στα ιδιωτικά σχολεία.,RespA
ιε. Ενημερώνουν τον Περιφερειακό Διευθυντή Εκπαί-δευσης για όσα σοβαρά προβλήματα διαταράσσουν τη λειτουργία των σχολικών μονάδων και των Ε.Κ. και ειση-γούνται τα αναγκαία μέτρα για την αντιμετώπισή τους.,RespA
"ιστ. Συντάσσουν ετήσια έκθεση στο τέλος κάθε δι-δακτικού έτους αναφορικά με τις δραστηριότητες τηςΔιεύθυνσης Εκπαίδευσης, την κατάσταση των σχολεί-ων, τις ανάγκες των σχολικών μονάδων και των Ε.Κ. και προτείνουν τα αναγκαία μέτρα. Υποβάλλουν την έκθεση στον οικείο Περιφερειακό Διευθυντή Εκπαίδευσης.",RespA
"ιζ. Συμμετέχουν στα υπηρεσιακά συμβούλια. Έχουν την ευθύνη της εκτέλεσης των πειθαρχικών αποφάσε-ων των οικείων Πειθαρχικών Συμβουλίων, εκτός απόεκείνες που επιβάλλουν την πειθαρχική ποινή της οριστικής παύσης. Εκδίδουν την απόφαση απόλυσης στην περίπτωση που επιβληθεί η πειθαρχική ποινή της οριστικής παύσης σε έναν ιδιωτικό εκπαιδευτικό μη ισότιμου ιδιωτικού σχολείου ή ισότιμου, αλλά χωρίς οργανική θέση.",RespA
ιη. Συντονίζουν τη δράση των Διευθυντών/Προϊστα-μένων σχολικών μονάδων και Ε.Κ. για την αντιμετώπιση έκτακτων αναγκών στο πλαίσιο του πολιτικού σχεδια-σμού.,RespA
"ιθ. Συμμετέχουν ως μέλη στις Οργανωτικές Επιτροπές Σχολικών Αθλητικών Δραστηριοτήτων (Ο.Ε.Σ.Α.Δ.) και οι μεν Διευθυντές Δευτεροβάθμιας Εκπαίδευσης ασκούν καθήκοντα Προέδρου, οι δε Διευθυντές Πρωτοβάθμιας Εκπαίδευσης καθήκοντα Β’ Αντιπροέδρου.",RespA
κ. Εγκρίνουν τις μετακινήσεις μαθητών και μαθητριών εκτός των ορίων της οικείας Διεύθυνσης Εκπαίδευσης για σχολικές αθλητικές δραστηριότητες εγκεκριμένες από το Υπουργείο Παιδείας και Θρησκευμάτων.,RespA
κα. Εποπτεύουν την ψηφιακή απεικόνιση στο πλη-ροφοριακό σύστημα myschool των στοιχείων της λει-τουργίας των σχολείων της περιοχής αρμοδιότητάς τους και είναι υπεύθυνοι για την ψηφιακή απεικόνιση στην ηλεκτρονική εφαρμογή e-eggrafes της χωροταξι-κής κατανομής των μαθητών στις αντίστοιχες σχολικές μονάδες.,RespA
"κβ. Ασκούν εποπτεία στα ξένα σχολεία αρμοδιότητάς τους με ελληνικό πρόγραμμα σπουδών αναφορικά με διοικητικά θέματα (διοριστήρια εκπαιδευτικών, άδειες ανατροφής, πειθαρχικούς ελέγχους για καταγγελίες, αξιολόγηση εκπαιδευτικών), εκπαιδευτικά θέματα (ενη-μέρωση για εκδρομές, έκδοση αδειών ΙΒ) και θέματα λειτουργίας τους (ωρολόγιο πρόγραμμα, υγιεινή, ασφά-λεια). Όσον αφορά τα ξένα σχολεία με ξένο πρόγραμ-μα σπουδών, οι Δ/νσεις εκπαίδευσης ασκούν ελέγχους κατόπιν καταγγελιών, τηρούν αρχεία καταργηθέντων σχολείων, εκδίδουν ισοτιμίες-αντιστοιχίες απολυτηρίων, εκδίδουν άδειες ΙΒ, ενημερώνονται για εκπαιδευτικές εκδρομές και για το ωρολόγιο πρόγραμμα, ελέγχουν την υγιεινή και ασφάλεια των σχολείων, αποστέλλουν απολογιστικά στοιχεία.",RespA
"κγ. Συγκεντρώνουν τα δικαιολογητικά του φακέλου αιτημάτων χορήγησης, τροποποίησης, μεταβίβασης, επικαιροποίησης αδειών ιδιωτικών σχολείων και τα δι-αβιβάζουν στο Υ.ΠΑΙ.Θ.",RespA
κδ. Ελέγχουν τα φροντιστήρια και επιβάλλουν κυρώ-σεις στους ιδιοκτήτες τους σε περιπτώσεις παραβάσεων.,RespA
"κε. Εκδίδουν τις άδειες διδασκαλίας για τα Φροντι-στήρια, τα Κέντρα Ξένων Γλωσσών και την κατ’ οίκον διδασκαλία.",RespA
"κστ. Συνεργάζονται με τους διευθυντές των δημοσίων Ι.Ε.Κ. και των Επαγγελματικών Σχολών Κατάρτισης (Ε.Σ.Κ.) αρμοδιότητας Υ.ΠΑΙ.Θ. που έχουν έδρα στην περιοχή ευθύνης τους, με σκοπό τη βελτίωση των συνθηκών της παρεχόμενης κατάρτισης και την αντιμετώπιση ενδεχο-μένων προβλημάτων.",RespA
"κζ. Εισηγούνται στον οικείο Περιφερειακό Διευθυντή Εκπαίδευσης, για την επιλογή Υπευθύνου Διεύθυνσης Δευτεροβάθμιας Εκπαίδευσης για τη Μαθητεία, σύμ-φωνα με τα οριζόμενα στο εκάστοτε θεσμικό πλαίσιο.",RespA
"κη. Συνεργάζονται με τις αρμόδιες υπηρεσίες της Γενι-κής Γραμματείας Επαγγελματικής Εκπαίδευσης, Κατάρ-τισης, Διά Βίου Μάθησης και Νεολαίας για το Μεταλυ-κειακό Έτος-Τάξη Μαθητείας και ειδικότερα, ως προς τα θέματα διοίκησης των τμημάτων.",RespA
"κθ. Συνεργάζονται με τις αρμόδιες υπηρεσίες της Γενι-κής Γραμματείας Επαγγελματικής Εκπαίδευσης, Κατάρτι-σης, Διά Βίου Μάθησης και Νεολαίας για τον χαρακτηρι-σμό ενός ΕΠΑ.Λ. ως Π.ΕΠΑ.Λ., σύμφωνα με τα οριζόμενα στην παρ. 6 του άρθρου 21 του ν. 4763/2020 (Α’ 254).",RespA
"λ. Επιλαμβάνονται κάθε θέματος που ρυθμίζεται στην παρούσα και αφορά στη λειτουργία, στο εκπαιδευτικό προσωπικό και τους εκπαιδευόμενους των Σχολείων Δεύτερης Ευκαιρίας της περιοχής ευθύνης τους, για το οποίο δεν συντρέχει στην κείμενη νομοθεσία ειδική πρόβλεψη περί αρμοδιότητας της Γενικής Γραμματεί- ας Επαγγελματικής Εκπαίδευσης, Κατάρτισης, Διά Βίου Μάθησης και Νεολαίας.",RespA
Άρθρο 3,Non-RespA
Καθήκοντα και αρμοδιότητες των Διευθυντών Εκπαίδευσης σχετικά με τις εξετάσεις,Non-RespA
1. Οι Διευθυντές Δευτεροβάθμιας Εκπαίδευσης προ-τείνουν στον Περιφερειακό Διευθυντή Εκπαίδευσης τη συγκρότηση της Επιτροπής Εξετάσεων Διεύθυνσης Δευ-τεροβάθμιας Εκπαίδευσης (Ε.Ε.Δ.Δ.Ε.),RespA
"2. Συνεργάζονται με τον Περιφερειακό Διευθυντή Εκπαίδευσης, για τη μετακίνηση εκπαιδευτικών μεταξύ όμορων Διευθύνσεων, προκειμένου αυτοί να χρησιμο-ποιηθούν ως επιτηρητές ή βαθμολογητές ή ως μέλη της επιτροπής εξέτασης υποψηφίων με αναπηρία και ειδικές εκπαιδευτικές ανάγκες.",RespA
3. Ορίζονται ως πρόεδροι των Επιτροπών Εξετάσεων Διεύθυνσης Δευτεροβάθμιας Εκπαίδευσης (ΕΕΔΔΕ) με κύριο έργο την ομαλή διεξαγωγή και ολοκλήρωση των πανελλαδικών εξετάσεων στη Διεύθυνση Δευτεροβάθ-μιας Εκπαίδευσης ευθύνης τους.,RespA
"4. Ως Πρόεδροι των ΕΕΔΔΕ, ορίζουν τις Λυκειακές Επιτροπές Εξετάσεων (ΛΕΕ) για τα Λύκεια περιοχής ευ-θύνης τους. Επίσης, ορίζουν τις Επιτροπές Εξεταστικών Κέντρων πανελλαδικών εξετάσεων Επαγγελματικών Λυ-κείων (ΕΠΑΛ), εξετάσεων Ελλήνων του εξωτερικού, τις Επιτροπές Εξεταστικών Κέντρων Ειδικών Εξετάσεων για τις εξετάσεις των νέων Μουσικών μαθημάτων καθώς και τις επιτροπές εξεταστικών κέντρων Ειδικών Μαθημάτων.",RespA
"5. Ως Πρόεδροι των ΕΕΔΔΕ, ορίζουν τους αναγκαίους επιτηρητές για όλα τα εξεταστικά και ειδικά εξεταστικά κέντρα περιοχής ευθύνης τους.",RespA
6. Ορίζουν τα εξεταστικά κέντρα του ειδικού μαθή-ματος των Αγγλικών στις πανελλαδικές εξετάσεις και μεριμνούν για την κατανομή των υποψηφίων σε αυτά.,RespA
7. Ορίζουν τον Ειδικό Επόπτη για το μάθημα «Έλεγχος μουσικών ακουστικών ικανοτήτων» και του μαθήματος «Μουσική Αντίληψη και Γνώση».,RespA
"8. Εκτελούν χρέη Επόπτη στις πανελλαδικές εξετάσεις των ΕΠΑΛ, των ειδικών μαθημάτων καθώς και των μα-θημάτων «Μουσική Αντίληψη και Γνώση» και «Μουσική Εκτέλεση και Ερμηνεία».",RespA
"9. Ως Πρόεδροι των ΕΕΔΔΕ, παραλαμβάνουν από τους προέδρους κάθε εξεταστικού κέντρου ευθύνης τους τα γραπτά δοκίμια πανελλαδικών εξετάσεων και συντονί-ζουν τη διακίνηση τους από τη Διεύθυνση Δευτεροβάθ- μιας Εκπαίδευσης στα βαθμολογικά κέντρα και τη δια- κίνηση βαθμών και αποκομμάτων από τα βαθμολογικά κέντρα προς τα Γενικά Λύκεια (ΓΕΛ).",RespA
10. Παραλαμβάνουν τα στελέχη των γραπτών δοκιμί-ων από τις Επιτροπές των Βαθμολογικών Κέντρων (Β.Κ.) και μεριμνούν για την φύλαξή τους στα Βαθμολογικά Κέντρα ή σε άλλο ασφαλή χώρο που  ορίζεται από αυτόν.,RespA
11. Συγκεντρώνουν τις αιτήσεις των εκπαιδευτικών που επιθυμούν να συμμετάσχουν ως μέλη στις Κεντρι- κές Επιτροπές Εξετάσεων και ελέγχει τις προϋποθέσεις συμμετοχής τους.,RespA
"12. Ως Πρόεδροι των ΕΕΔΔΕ, συγκεντρώνουν από τα Λύκεια και μεριμνούν για τον έλεγχο από την ΕΕΔΔΕ των δικαιολογητικών των ατόμων με αναπηρία και ειδικές εκπαιδευτικές ανάγκες και τη διαβίβασή τους στις επι- τροπές εξέτασής τους. Ορίζουν τα Ειδικά Εξεταστικά Κέ-ντρα (Ε.Κ.) και τα παραρτήματα των Β.Κ. που λειτουργούν ως ειδικά εξεταστικά όπου απαιτείται, τις έδρες και τους προέδρους τους και την κατανομή των υποψηφίων σε αυτά. Επίσης αιτούνται στον οικείο Περιφερειάρχη τον ορισμό γιατρού που παρευρίσκεται στον χώρο λειτουρ- γίας των επιτροπών εξέτασης των εν λόγω υποψηφίων.",RespA
"13. Προτείνουν τον Επόπτη για τις διαδικασίες της υγειονομικής εξέτασης και πρακτικής δοκιμασίας των υποψηφίων για ΤΕΦΑΑ, ο οποίος ορίζεται με υπουργική απόφαση.",RespA
"14. Ως Πρόεδροι των ΕΕΔΔΕ, μεριμνούν για την συ-γκέντρωση και τον έλεγχο από τις ΕΕΔΔΕ των δικαιο-λογητικών των υποψηφίων που παραπέμπονται στις επαναληπτικές πανελλαδικές εξετάσεις.",RespA
15. Μεριμνούν όπου απαιτείται για την συγκέντρωση και τον έλεγχο των δικαιολογητικών των υποψηφίων για τις διαδικασίες των πανελλαδικών εξετάσεων.,RespA
16. Ορίζονται ως πρόεδροι των Επιτροπών Συγκέ-ντρωσης και ελέγχου δικαιολογητικών των υποψηφίων των εξετάσεων του Κρατικού Πιστοποιητικού Γλωσσο-μάθειας.,RespA
17. Ορίζονται ως Επόπτες εξεταστικών κέντρων για τις εξετάσεις του Κρατικού Πιστοποιητικού Γλωσσομάθειας.,RespA
"18. Χορηγούν βεβαιώσεις επιτυχίας στους επιτυχόντες
των εξετάσεων του Κρατικού Πιστοποιητικού Γλωσσο-
μάθειας κατόπιν σχετικής αίτησης τους, που ισχύει μέχρι
την έκδοση των πιστοποιητικών τους.",RespA
19. Μεριμνούν για την παραλαβή από την Διεύθυνση Εξετάσεων και Πιστοποιήσεων των κρατικών πιστοποι- ητικών γλωσσομάθειας των επιτυχόντων και την παρά- δοση αυτών στους ενδιαφερόμενους ενυπόγραφα.,RespA
20. Μεριμνούν για την ενημέρωση των υποψηφίων για την αναλυτική και συνολική βαθμολογία τους από τους ονομαστικούς πίνακες που αποστέλλονται στη Δι- εύθυνση Εκπαίδευσής τους για τους υποψηφίους που έχουν υποβάλει την αίτηση συμμετοχής τους σ’ αυτήν.,RespA
"21. Έχουν κάθε άλλη σχετική αρμοδιότητα, έτσι, όπως αποδίδεται από τις εκάστοτε ισχύουσες διατάξεις των εξετάσεων που διενεργούνται από τη Διεύθυνση Εξε-τάσεων του Υπουργείου Παιδείας.",RespA
22. Δύνανται να συμμετέχουν στις διαδικασίες εξε-τάσεων για την Πιστοποίηση Επάρκειας Γνώσεων για Πολιτογράφηση της Γενικής Γραμματείας Ιθαγένειας του Υπουργείου Εσωτερικών.,RespA
"23. Εισηγούνται στην Περιφερειακή Διεύθυνση Εκ-παίδευσης τον ορισμό των διδακτηρίων, τα οποία θα χρησιμοποιηθούν ως βαθμολογικά κέντρα στην περιοχή ευθύνης τους.",RespA
24. Ορίζουν εξεταστικά κέντρα για τις εισαγωγικές εξε-τάσεις στα πρότυπα σχολεία καθώς και τους επιτηρητές των εν λόγω εξετάσεων.,RespA
"25. Συγκροτούν την επιτροπή για τις εξετάσεις ενηλί- κων, προκειμένου να αποκτήσουν απολυτήριο Δημοτι- κού σχολείου.",RespA
26. Εποπτεύουν τις εξετάσεις που διεξάγονται στην εκπαιδευτική τους περιφέρεια από το Α.Σ.Ε.Π. για την πρόσληψη υπαλλήλων στο Δημόσιο,RespA
27. Μεριμνούν για τη φύλαξη των γραπτών δοκιμίων των παραπάνω εξετάσεων.,RespA
Άρθρο 4,Non-RespA
Αρμοδιότητες των Διευθυντών Εκπαίδευσης σχετικές με τους πίνακες των Διευθυντών - Υποδιευθυντών των σχολικών μονάδων και άλλα συναφή θέματα,Non-RespA
1. Οι Διευθυντές Εκπαίδευσης προβαίνουν στο δι-αχωρισμό των σχολείων της Διεύθυνσης σε περιοχές τοποθέτησης των Διευθυντών των σχολικών μονάδων και Εργαστηριακών Κέντρων (Ε.Κ.) ύστερα από εισήγηση των αρμοδίων Υπηρεσιακών Συμβουλίων.,RespA
2. Προκηρύσσουν την κατάρτιση αξιολογικού πίνακα επιλογής Διευθυντών των σχολικών μονάδων και Εργα- στηριακών Κέντρων (Ε.Κ.) καθώς και των Προϊσταμένων Εκπαιδευτικών Θεμάτων.,RespA
3. Προκηρύσσουν την κατάρτιση αξιολογικού πίνακα επιλογής Προϊσταμένων διθεσίων και τριθεσίων δημο- τικών σχολείων και νηπιαγωγείων.,RespA
4. Προκηρύσσουν την επιλογή Υποδιευθυντών σχολι- κών μονάδων και Εργαστηριακών Κέντρων (Ε.Κ.) καθώς και των Υπευθύνων τομέων Ε.Κ.,RespA
5. Υποβάλλουν προς κύρωση στον Περιφερειακό Δι- ευθυντή Εκπαίδευσης τους τελικούς πίνακες επιλογής Διευθυντών σχολικών μονάδων και Ε.Κ.,RespA
"6. Ο Διευθυντής Εκπαίδευσης τοποθετεί σε κενές και κενούμενες θέσεις, ύστερα από πρόταση του αρμόδιου συμβουλίου επιλογής: (i) Διευθυντές σχολικών μονάδων και Ε.Κ. (ii) Προϊσταμένους διθεσίων και τριθεσίων δημοτικών σχολείων και νηπιαγωγείων (iii) Υποδιευθυντές σχολικών μονάδων και Ε.Κ. (iv) Υπευθύνους τομέων Ε.Κ.",RespA
7. Ορίζουν τον αναπληρωτή του Προϊσταμένου Εκπαι- δευτικών Θεμάτων.,RespA
"8. Ορίζουν, ύστερα από εισήγηση του οικείου Υπηρε- σιακού Συμβουλίου, τους αναπληρωτές των Διευθυντών των σχολικών μονάδων για τις οποίες δεν προβλέπεται Υποδιευθυντής.",RespA
"9. Ορίζουν, ύστερα από εισήγηση του αρμοδίου Υπη- ρεσιακού Συμβουλίου, τον προσωρινό αναπληρωτή Διευθυντή, όταν δεν υπάρχει, κωλύεται ή απουσιάζει ο Διευθυντής και δεν υπάρχει Υποδιευθυντής.",RespA
"10. Ορίζουν, ύστερα από εισήγηση του αρμόδιου Υπη- ρεσιακού Συμβουλίου τον αναπληρωτή Υποδιευθυντή σχολικής μονάδας ή Ε.Κ. ή τον αναπληρωτή υπεύθυνου τομέα Ε.Κ., όταν δεν υπάρχει ή απουσιάζει.",RespA
"11. Ορίζουν τον αναπληρωτή Προϊστάμενο διθεσίου ή τριθεσίου δημοτικού σχολείου ή νηπιαγωγείου, αν δεν υπάρχει Προϊστάμενος.",RespA
"12. Ορίζουν τους Προϊσταμένους των μονοθεσίων, δημοτικών σχολείων και νηπιαγωγείων.",RespA
13. Προσαρμόζουν τις θέσεις των Διευθυντών και των Προϊσταμένων διθεσίων και τριθεσίων δημοτικών σχο- λείων και νηπιαγωγείων σύμφωνα με τη λειτουργικότητα και την οργανικότητά τους.,RespA
