,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
3275,0,0,0,0,2,NoIdea,1,0,20080100058.pdf,0,12,10,5,0,5,0,3,Non-Org,21,0,0,0,0,1,0,"10. Χρόνος ασφάλισης που έχει διανυθεί σε άλλο φορέα κύριας ασφάλισης πλην ΙΚΑ ΕΤΑΜ συνυπολογίζεται στο χρόνο ασφάλισης του εντασσόμενου κλάδου 
κατά τις διατάξεις περί διαδοχικής ασφάλισης. Στην 
περίπτωση που ο φορέας αυτός είναι το ΙΚΑ ΕΤΑΜ, 
ο ανωτέρω διανυθείς χρόνος λογίζεται ως ενιαίος. Το 
αυτό ισχύει και για τους ασφαλισμένους των κλάδων 
σύνταξης των Ταμείων που εντάχθηκαν στο ΙΚΑ ΕΤΑΜ 
κατ’ εφαρμογή του άρθρου 5 του ν. 3029/2002.",444,Non-RespA,10. ΧΡΟΝ ΑΣΦΑΛΙΣ ΔΙΑΝΥΘ ΦΟΡ ΚΥΡΙ ΑΣΦΑΛΙΣ ΙΚΑ ΕΤΑΜ ΣΥΝΥΠΟΛΟΓΙΖ ΧΡΟΝ ΑΣΦΑΛΙΣ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΔΙΑΤΑΞ ΔΙΑΔΟΧ ΑΣΦΑΛΙΣΗΣ. ΠΕΡΙΠΤΩΣ ΦΟΡ ΙΚΑ ΕΤΑΜ ΔΙΑΝΥΘ ΧΡΟΝ ΛΟΓΙΖ ΕΝΙΑΙΟΣ. ΙΣΧΥ ΑΣΦΑΛΙΣΜΕΝ ΚΛΑΔ ΣΥΝΤΑΞ ΤΑΜΕΙ ΕΝΤΑΧΘ ΙΚΑ ΕΤΑΜ ΕΦΑΡΜΟΓ ΑΡΘΡ 5 Ν. 3029 2002.,243,65,396,29,0.1193415638,Org,4,0,4,9
3276,0,0,0,0,2,NoIdea,1,0,20080100058.pdf,0,47,10,13,0,13,0,6,Non-Org,37,0,0,0,0,1,0,"11. Οι ρυθμίσεις των άρθρων 140 και 141, των παραγράφων 2, 6 και 8 του άρθρου 143, των παραγράφων 2, 5, 6 
και 7 του άρθρου 144 και των παραγράφων 2 και 3 του 
άρθρου 145 του παρόντος νόμου έχουν εφαρμογή και 
στους ασφαλισμένους των ενταχθέντων στο ΙΚΑ ΕΤΑΜ 
κλάδων σύνταξης του Ταμείου Ασφάλισης Προσωπικού Ιονικής Λαϊκής Τράπεζας, του Ταμείου Συντάξεων 
Προσωπικού Αγροτικής Τράπεζας της Ελλάδος και του 
Ταμείου Συντάξεων και Επικουρικής Ασφάλισης Προσωπικού Γεωργικών Συνεταιριστικών Οργανώσεων.",500,Non-RespA,11. ΡΥΘΜΙΣ ΑΡΘΡ 140 141 ΠΑΡΑΓΡΑΦ 2 6 8 ΑΡΘΡ 143 ΠΑΡΑΓΡΑΦ 2 5 6 7 ΑΡΘΡ 144 ΠΑΡΑΓΡΑΦ 2 3 ΑΡΘΡ 145 ΠΑΡΟΝΤ ΝΟΜ ΕΦΑΡΜΟΓ ΑΣΦΑΛΙΣΜΕΝ ΕΝΤΑΧΘΕΝΤ ΙΚΑ ΕΤΑΜ ΚΛΑΔ ΣΥΝΤΑΞ ΤΑΜΕΙ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΙΟΝ ΛΑΙΚ ΤΡΑΠΕΖ ΤΑΜΕΙ ΣΥΝΤΑΞ ΠΡΟΣΩΠ ΑΓΡΟΤ ΤΡΑΠΕΖ ΕΛΛΑΔ ΤΑΜΕΙ ΣΥΝΤΑΞ ΕΠΙΚΟΥΡ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΓΕΩΡΓ ΣΥΝΕΤΑΙΡΙΣΤ ΟΡΓΑΝΩΣΕΩΝ.,298,83,499,76,0.255033557,Org,8,0,8,22
3277,0,0,0,0,3,NoIdea,0,0,20080100058.pdf,0,2,9,13,0,13,0,6,Non-Org,40,0,0,0,0,0,0,"(ΤΑΠ ΔEH)
1. Από την 1η του τέταρτου μήνα μετά το μήνα δημοσίευσης του παρόντος νόμου ο κλάδος σύνταξης του 
Οργανισμού Ασφάλισης Προσωπικού ΔEH (ΟΑΠ ΔEH) 
εντάσσεται ως Αυτοτελής Τομέας στον κλάδο σύνταξης του ΙΚΑ ΕΤΑΜ με πλήρη οικονομική και λογιστική 
αυτοτέλεια και αποκαλείται εφεξής Τομέας Ασφάλισης Προσωπικού Δημόσιας Επιχείρησης Ηλεκτρισμού 
(ΤΑΠ ΔEH). Ασφαλιστέα στον Τομέα πρόσωπα είναι 
τα ασφαλιζόμενα στον εντασσόμενο κλάδο σύνταξης 
ΟΑΠ−ΔΕΗ.",456,Non-RespA,ΤΑΠ ΔEH 1. 1Η ΤΕΤΑΡΤ ΜΗΝ ΜΗΝ ΔΗΜΟΣΙΕΥΣ ΠΑΡΟΝΤ ΝΟΜ ΚΛΑΔ ΣΥΝΤΑΞ ΟΡΓΑΝΙΣΜ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΔEH ΟΑΠ ΔEH ΕΝΤΑΣΣ ΑΥΤΟΤΕΛ ΤΟΜ ΚΛΑΔ ΣΥΝΤΑΞ ΙΚΑ ΕΤΑΜ ΠΛΗΡ ΟΙΚΟΝΟΜ ΛΟΓΙΣΤ ΑΥΤΟΤΕΛΕΙ ΑΠΟΚΑΛΕΙΤΑ ΤΟΜ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΔΗΜΟΣ ΕΠΙΧΕΙΡΗΣ ΗΛΕΚΤΡΙΣΜ ΤΑΠ ΔEH . ΑΣΦΑΛΙΣΤ ΤΟΜ ΠΡΟΣΩΠ ΑΣΦΑΛΙΖΟΜΕΝ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΣΥΝΤΑΞ ΟΑΠ ΔΕΗ.,297,83,576,83,0.2794612795,Org,9,0,9,24
3278,0,0,0,0,3,NoIdea,1,0,20080100058.pdf,0,28,4,1,0,1,0,2,Non-Org,14,0,0,0,0,1,0,"3. Ο χρόνος ασφάλισης που πραγματοποιήθηκε, καθώς 
και ο χρόνος που αναγνωρίστηκε και εξαγοράστηκε 
ως συντάξιμος στον εντασσόμενο κλάδο, λογίζεται ως 
χρόνος που διανύθηκε συνολικά στην ασφάλιση του 
Τομέα.",207,Non-RespA,3. ΧΡΟΝ ΑΣΦΑΛΙΣ ΠΡΑΓΜΑΤΟΠΟΙ ΧΡΟΝ ΑΝΑΓΝΩΡΙΣΤ ΕΞΑΓΟΡΑΣΤ ΣΥΝΤΑΞΙΜ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΛΟΓΙΖ ΧΡΟΝ ΔΙΑΝΥΘ ΣΥΝΟΛ ΑΣΦΑΛΙΣ ΤΟΜΕΑ.,117,6,24,4,0.03418803419,Org,1,0,1,1
3279,0,0,0,0,3,NoIdea,0,0,20080100058.pdf,0,6,10,5,0,5,0,1,Non-Org,7,0,0,0,0,0,0,"Στις περιπτώσεις που ασφαλισμένοι του Τομέα έχουν 
πραγματοποιήσει χρόνο ασφάλισης στο ΙΚΑ ΕΤΑΜ ή 
στα εντασσόμενα σε αυτό Ταμεία ή κλάδους σύνταξης, 
έχουν ανάλογη εφαρμογή οι διατάξεις περί διαδοχικής 
ασφάλισης.",214,RespA,ΣΤΙΣ ΠΕΡΙΠΤΩΣ ΑΣΦΑΛΙΣΜΕΝ ΤΟΜ ΠΡΑΓΜΑΤΟΠΟΙ ΧΡΟΝ ΑΣΦΑΛΙΣ ΙΚΑ ΕΤΑΜ ΕΝΤΑΣΣΟΜΕΝ ΤΑΜΕΙ ΚΛΑΔ ΣΥΝΤΑΞ ΑΝΑΛΟΓ ΕΦΑΡΜΟΓ ΔΙΑΤΑΞ ΔΙΑΔΟΧ ΑΣΦΑΛΙΣΗΣ.,131,72,438,31,0.2366412214,RespA,5,0,5,4
3280,0,0,0,0,3,NoIdea,0,0,20080100058.pdf,0,12,6,3,0,3,0,0,Non-Org,0,0,0,0,0,0,0,"Οι μέχρι την ένταξη συνταξιούχοι του εντασσόμενου 
κλάδου καθίστανται συνταξιούχοι του Τομέα, ο οποίος 
στο εξής βαρύνεται με την καταβολή της σύνταξής 
τους.",158,RespA,ΟΙ ΕΝΤΑΞ ΣΥΝΤΑΞΙΟΥΧ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΚΑΘΙΣΤΑΝΤΑ ΣΥΝΤΑΞΙΟΥΧ ΤΟΜ ΒΑΡΥΝ ΚΑΤΑΒΟΛ ΣΥΝΤΑΞ ΤΟΥΣ.,88,51,286,15,0.1704545455,RespA,3,0,3,1
3281,0,0,0,0,3,NoIdea,0,0,20080100058.pdf,0,0,7,1,1,0,0,0,Non-Org,0,0,0,0,0,0,0,"Για τα λοιπά θέματα, που δεν ρυθμίζονται από τις 
διατάξεις του άρθρου αυτού, εφαρμόζονται οι διατάξεις 
των παραγράφων 9 και 10 του άρθρου 5 του ν. 3029/ 
2002.",161,RespA,ΓΙΑ ΘΕΜ ΔΕΝ ΡΥΘΜΙΖ ΔΙΑΤΑΞ ΑΡΘΡ ΕΦΑΡΜΟΖ ΔΙΑΤΑΞ ΠΑΡΑΓΡΑΦ 9 10 ΑΡΘΡ 5 Ν. 3029 2002.,80,3,21,7,0.0875,RespA,1,1,0,0
3282,0,0,0,0,3,NoIdea,1,0,20080100058.pdf,0,20,13,7,2,5,0,3,Non-Org,21,0,0,0,0,1,0,"5. Το σύνολο του ενεργητικού και παθητικού του 
εντασσόμενου κλάδου, καθώς και η κινητή και ακίνητη 
περιουσία του, περιέρχονται στον Τομέα Ασφάλισης 
Προσωπικού Δημόσιας Επιχείρησης Ηλεκτρισμού, ο 
οποίος αποτελεί καθολικό διάδοχό του, χωρίς την καταβολή φόρου, τέλους ή δικαιώματος υπέρ του Δημοσίου, 
οργανισμού τοπικής αυτοδιοίκησης ή άλλων νομικών 
προσώπων.",363,Non-RespA,5. ΣΥΝΟΛ ΕΝΕΡΓΗΤ ΠΑΘΗΤ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΚΙΝΗΤ ΑΚΙΝΗΤ ΠΕΡΙΟΥΣ ΠΕΡΙΕΡΧ ΤΟΜ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΔΗΜΟΣ ΕΠΙΧΕΙΡΗΣ ΗΛΕΚΤΡΙΣΜ ΑΠΟΤΕΛ ΚΑΘΟΛ ΔΙΑΔΟΧ ΚΑΤΑΒΟΛ ΦΟΡ ΤΕΛ ΔΙΚΑΙΩΜ ΔΗΜΟΣ ΟΡΓΑΝΙΣΜ ΤΟΠ ΑΥΤΟΔΙΟΙΚΗΣ ΝΟΜ ΠΡΟΣΩΠΩΝ.,201,41,344,63,0.3134328358,Org,7,2,5,7
3283,0,0,0,0,3,NoIdea,1,0,20080100058.pdf,0,14,9,6,0,6,0,2,Non-Org,13,0,0,0,0,1,0,"6. Εκκρεμείς δίκες που αφορούν διαφορές ή υποθέσεις 
του εντασσόμενου κλάδου, συνεχίζονται από το ΙΚΑ ΕΤΑΜ χωρίς να επέρχεται διακοπή δίκης. Δικαστικές 
αποφάσεις που εκδίδονται ισχύουν έναντι του Τομέα 
Ασφάλισης Προσωπικού Δημόσιας Επιχείρησης Ηλεκτρισμού του ΙΚΑ ΕΤΑΜ.",271,Non-RespA,6. ΕΚΚΡΕΜ ΔΙΚ ΑΦΟΡ ΔΙΑΦΟΡ ΥΠΟΘΕΣ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΣΥΝΕΧΙΖ ΙΚΑ ΕΤΑΜ ΕΠΕΡΧ ΔΙΑΚΟΠ ΔΙΚΗΣ. ΔΙΚΑΣΤ ΑΠΟΦΑΣ ΕΚΔΙΔ ΙΣΧΥ ΕΝΑΝΤ ΤΟΜ ΑΣΦΑΛΙΣ ΠΡΟΣΩΠ ΔΗΜΟΣ ΕΠΙΧΕΙΡΗΣ ΗΛΕΚΤΡΙΣΜ ΙΚΑ ΕΤΑΜ.,171,39,261,36,0.2105263158,Org,6,0,6,11
3284,0,0,0,0,4,NoIdea,0,0,20080100058.pdf,0,5,13,15,1,14,0,2,Non-Org,12,0,0,0,0,0,0,"Ένταξη στον κλάδο ασθένειας
1. Ο κλάδος ασθένειας του Ταμείου Ασφάλισης Ξενοδοχοϋπαλλήλων (ΤΑΞΥ), που ιδρύθηκε με τον α.ν. 394/1936 
(ΦΕΚ 558 Α΄), εντάσσεται, από την 1η του τέταρτου 
μήνα μετά το μήνα δημοσίευσης του παρόντος νόμου, 
στον κλάδο ασθένειας του ΙΚΑ ΕΤΑΜ. Από την ίδια 
ημερομηνία οι ασφαλισμένοι του εντασσόμενου κλάδου, 
καθώς και τα μέλη οικογένειάς τους γίνονται υποχρεωτικά ασφαλισμένοι του ΙΚΑ ΕΤΑΜ και διέπονται από 
τη νομοθεσία του κλάδου ασθένειας αυτού, ως προς 
τις παροχές σε είδος.",509,Non-RespA,ΕΝΤΑΞ ΚΛΑΔ ΑΣΘΕΝΕΙ 1. ΚΛΑΔ ΑΣΘΕΝΕΙ ΤΑΜΕΙ ΑΣΦΑΛΙΣ ΞΕΝΟΔΟΧΟΥΠΑΛΛΗΛ ΤΑΞ ΙΔΡΥΘ Α.Ν. 394 1936 ΦΕΚ 558 Α ΕΝΤΑΣΣ 1Η ΤΕΤΑΡΤ ΜΗΝ ΜΗΝ ΔΗΜΟΣΙΕΥΣ ΠΑΡΟΝΤ ΝΟΜ ΚΛΑΔ ΑΣΘΕΝΕΙ ΙΚΑ ΕΤΑΜ. ΙΔΙ ΗΜΕΡΟΜΗΝ ΑΣΦΑΛΙΣΜΕΝ ΕΝΤΑΣΣΟΜΕΝ ΚΛΑΔ ΜΕΛ ΟΙΚΟΓΕΝΕΙ ΓΙΝ ΥΠΟΧΡΕΩΤ ΑΣΦΑΛΙΣΜΕΝ ΙΚΑ ΕΤΑΜ ΔΙΕΠ ΝΟΜΟΘΕΣ ΚΛΑΔ ΑΣΘΕΝΕΙ ΠΑΡΟΧ ΕΙΔΟΣ.,293,107,662,98,0.3344709898,Org,10,1,9,12
