RawParagraph,RespAPrediction
"λβ. Την έγκριση των Ανακεφαλαιωτικών Πινάκων Ερ-γασιών, στους οποίους επέρχεται αύξηση της αξίας τηςσύμβασης, λόγω αύξησης Φ.Π.Α. ή λόγω αποζημιώσε-ων και εφόσον έχει εγκριθεί η σχετική πίστωση από το αρμόδιο όργανο, σύμφωνα με τα άρθρα 65 και 66 του ν. 4270/2014.",RespA
λγ. Τις πράξεις που περιγράφονται στην παρ. 1 του άρ-θρου 164 για την υποκατάσταση του αναδόχου.,RespA
"λδ. Την έγκριση εκτέλεσης εργασιών με αυτεπιστασία, ανεξαρτήτως ποσού, κατά το άρθρο 177.",RespA
"λε. τις αναφερόμενες προσκλήσεις και ενέργειες της παρ. 12 του άρθρου 160, σε περίπτωση οριστικοποίησης έκπτωσης του αρχικού αναδόχου.",RespA
"λζ. Την έκδοση απόφασης για την ολοκλήρωση του έργου μετά την αυτοδίκαιη διάλυση της σύμβασης λόγω πτώχευσης του αναδόχου ή διάλυση αυτής με υπαιτιότητα του κυρίου του έργου, κατά την παρ. 13 του άρθρου 160.",RespA
"λη. Την έγκριση αποπεράτωσης των εργασιών, στην προβλεπόμενη στην παρ. 3 του άρθρου 167 περίπτωση.",RespA
"λθ. Την έγκριση ματαίωσης της διάλυσης εργολαβικής σύμβασης, κατά το άρθρο 162, και της προβλεπόμενης σε αυτό αποζημίωσης,",RespA
"2. Από το σύνολο των αρμοδιοτήτων του Υπουργού Υποδομών και Μεταφορών ως Αναθέτουσας Αρχής, Προϊσταμένης Αρχής και αποφαινόμενου οργάνου στη διαδικασία σύναψης συμβάσεων έργων, ανεξαρτήτως ποσού, μεταβιβάζεται η εξουσία υπογραφής «Με εντολή Υπουργού» στον εκάστοτε Γενικό Γραμματέα Υποδομών, διατηρούμενης σε κάθε περίπτωση της δυνατότητας του Υπουργού να ασκεί συντρεχόντως τις αρμοδιότητες αυ-τές, για την έκδοση απόφασης συγκρότησης γνωμοδο-τικών οργάνων για τη διενέργεια διαδικασιών σύναψης δημοσίων συμβάσεων, του άρθρου 221, καθώς και των επιτροπών της παρ. 11 του άρθρου 136, και των άρθρων 151, 172 και 173, καθώς και έγκρισης των πρακτικών -πρωτοκόλλων αυτών.",Non-RespA
Άρθρο 3,Non-RespA
"Αναθέτουσα Αρχή και Προϊστάμενη Αρχή σε εκπόνηση μελετών, συμβάσεις προμηθειών και υπηρεσιών στο Γενικό Γραμματέα Υποδομών",Non-RespA
"1. Ο Υπουργός Υποδομών και Μεταφορών μεταβιβάζει στον εκάστοτε Γενικό Γραμματέα Υποδομών την εξουσία υπογραφής «Με εντολή Υπουργού» ως Αναθέτουσας Αρ-χής, όταν πρόκειται για συμβάσεις που αναθέτουν υπη-ρεσίες, κατά τον ν. 4412/2016 ως ισχύει υπαγόμενες στην αρμοδιότητά του από το ποσό άνω των είκοσι χιλιάδων (20.000,00) ευρώ και μέχρι του ποσού των δύο εκατομ- μυρίων (2.000.000,00) ευρώ χωρίς ΦΠΑ, διατηρούμενης σε κάθε περίπτωση της δυνατότητας του Υπουργού να ασκεί συντρεχόντως τις αρμοδιότητες αυτές κι ενδεικτι-κά για την έγκριση:",Non-RespA
"α. Της επιλογής της διαδικασίας σύναψης της σύμβα-σης, κατά το άρθρο 26.",RespA
"β. Της επιλογής σύναψης σύμβασης στο πλαίσιο δυνα-μικού συστήματος αγορών, κατά το άρθρο 33.",RespA
"γ. Της επιλογής σύναψης συμφωνίας - πλαίσιο, κατά το άρθρο 39.",RespA
"δ. Της διενέργειας διαδικασίας σύναψης σύμβασης παροχής τεχνικών και λοιπών συναφών επιστημονικών υπηρεσιών, κατά το άρθρο 52, μετά από σύμφωνη γνώμη του Τεχνικού Συμβουλίου.",RespA
"ε. Της δυνατότητας ή απαίτησης για υποβολή εναλλα-κτικών προσφορών, κατά το άρθρο 57.",RespA
στ. Της διακήρυξης και των λοιπών εγγράφων της σύμ-βασης κατά την περιπτ. (14) της παρ. 1 του άρθρου 2 και τις παρ. 1 έως 6 και 8 του άρθρου 53.,RespA
"ζ. Της σύντμησης της ελάχιστης προθεσμίας παρα-λαβής προσφορών στην ανοικτή διαδικασία, κατά την παρ. 3, του άρθρου 27, στην κλειστή διαδικασία, κατά τις παρ. 4, 5, 6 και 7 του άρθρου 28, καθώς και στην ανταγω- νιστική διαδικασία με διαπραγμάτευση, κατά την παρ. 1 του άρθρου 29, τελευταίο εδάφιο, σε συνδυασμό με τις παρ. 3 έως 7 του άρθρο 28.",RespA
η. Του περιορισμού του αριθμού των πληρούντων τα κριτήρια επιλογής υποψηφίων που θα κληθούν να συμ-μετέχουν στις διαδικασίες του άρθρου 84.,RespA
"θ. Της χρήσης συγκεκριμένων ηλεκτρονικών μέσων,
κατά τις παρ. 4 και 5 του άρθρου 22, καθώς και της χρή-
σης ηλεκτρονικών καταλόγων για την υποβολή προσφο-
ρών, κατά το άρθρο 35.",RespA
"ι. Της ανάθεσης της σύμβασης, κατά το άρθρο 99, στον κατά το άρθρο 103 «προσωρινό ανάδοχο» .",RespA
ια. Της κατακύρωσης συμβάσεων (παρ. 6 του άρθρου 103 και άρθρο 105).,RespA
"ιβ. Της ματαίωσης, ακύρωσης, αναμόρφωσης επανά-ληψης της διαδικασίας του διαγωνισμού (άρθρο 106).",RespA
"ιγ. Της παράτασης προθεσμίας υποβολής των προσφο-ρών, κατά την παρ. 3 του άρθρου 60.",RespA
"ιδ. Την έγκριση κατάπτωσης εγγύησης συμμετοχής, κατά την παρ. 2 του άρθρου 72, στη διαδικασία σύναψης συμβάσεων δημοσίων μελετών και παροχής τεχνικών και λοιπών συναφών επιστημονικών υπηρεσιών από τις Υπηρεσίες που υπάγονται στην ευθύνη τους.",RespA
"ιε. Την έκδοση απόφασης επί ενστάσεως του αναδόχου κατά της έκπτωσής του, κατά την παρ. 6 του άρθρου 191.",RespA
ιστ. Την έγκριση παράτασης τμηματικών προθεσμιών και της συνολικής προθεσμίας των συμβάσεων για κατά την παρ. 3 του άρθρου 184.,RespA
"ιζ. Την έγκριση μελετών, για τις οποίες απαιτείται από τις κείμενες διατάξεις γνωμοδότηση του Συμβουλίου Δημοσίων Έργων (ΣΔΕ).",RespA
"ιη. Την έγκριση τροποποίησης της σύμβασης (Συγκρι-τικός Πίνακας) μετά από γνώμη του Τεχνικού Συμβουλίουκατά το άρθρο 186, και έγκριση σύναψης των Συμπλη-ρωματικών Συμβάσεων, εφόσον έχει εγκριθεί η σχετική πίστωση από το αρμόδιο όργανο, σύμφωνα με τα άρθρα 65 και 66 του ν. 4270/2014.",RespA
"ιστ. Την έκδοση απόφασης επί των προβλεπόμενων, στις παρ. 6 και 7 του άρθρου 186, ενστάσεων του ανα-δόχου.",RespA
κ. Την έκδοση απόφασης διάλυσης της αρχικής σύμ-βασης κατά την παρ. 8 του άρθρου 186.,RespA
"κβ. Την έγκριση υποστηρικτικών ή ειδικών επί μέρους μελετών, που δεν απαιτούν γνώμη του Σ.Δ.Ε. και βρίσκο- νται εντός του συμβατικού (τεχνικού και οικονομικού) αντικειμένου της σύμβασης και του γενικού σχεδιασμού του έργου.",RespA
κγ. Κάθε άλλη περίπτωση που δεν περιλαμβάνεται στις ανωτέρω ρητώς αναφερόμενες και δεν επιφέρει αύξηση του τεχνικού και οικονομικού αντικειμένου.,RespA
"2. Από το σύνολο των αρμοδιοτήτων του Υπουργού
Υποδομών και Μεταφορών ως Αναθέτουσας Αρχής,
Προϊσταμένης Αρχής και αποφαινόμενου οργάνου στη
εκπόνηση μελετών, συμβάσεις προμηθειών και υπηρεσι-
ών διαδικασία σύναψης συμβάσεων εκπόνηση μελετών,
συμβάσεις προμηθειών και υπηρεσιών, ανεξαρτήτως
ποσού, μεταβιβάζεται η εξουσία υπογραφής «Με εντολή
Υπουργού» στον εκάστοτε Γενικό Γραμματέα Υποδομών,
διατηρούμενης σε κάθε περίπτωση της δυνατότητας
του Υπουργού να ασκεί συντρεχόντως τις αρμοδιότητες
αυτές, για την έκδοση απόφασης συγκρότησης γνωμο-
δοτικών οργάνων για τη διενέργεια διαδικασιών σύνα-
ψης δημοσίων συμβάσεων, του άρθρου 221, καθώς και
των επιτροπών των άρθρων 189 και 206, καθώς και την
έγκριση των πρακτικών αυτών.",Non-RespA
Άρθρο 4,Non-RespA
Λοιπές αρμοδιότητες,Non-RespA
"1. O Υπουργός Υποδομών και Μεταφορών μεταβι-
βάζει στον εκάστοτε Γενικό Γραμματέα Υποδομών, την
εξουσία υπογραφής «Με εντολή Υπουργού» ως διατά-
κτη, του τακτικού προϋπολογισμού και του προϋπολογι-
σμού από το ΠΔΕ του Υπουργείου Υποδομών και Μετα-
φορών, κατά την έννοια της παρ. 3 του άρθρου 37 του ν.
4622/2019 (Α’ 133) για δαπάνες από το ποσό άνω των εί-
κοσι χιλιάδων (20.000,00) ευρώ μέχρι του ποσού των τρι-
ών εκατομμυρίων ευρώ (3.000.000,00 €) τις αρμοδιότη-
τες του διατάκτη του Τακτικού Προϋπολογισμού και του
προϋπολογισμού από το Π.Δ.Ε., ως περιγράφονται στον
ν. 4270/2014, ν. 4446/2016, ν. 4443/2016 και π.δ.
80/2016 και ισχύουν, αφορούν ιδίως την αρμοδιότητα
έκδοσης των πράξεων:",Non-RespA
α. διαχείρισης πιστώσεων του τακτικού Προϋπολογι- σμού και ιδίως:,RespA
"αα. τεκμηριωμένο αίτημα για δέσμευση ή ανάκληση πιστώσεων,",RespA
"αβ. απόφαση ανάληψης ή ανάκλησης υποχρέωσης
πιστώσεων,",RespA
"αγ. έγκριση δαπάνης,",RespA
"αδ. κατάσταση δαπάνης,",RespA
"αε. διαβιβαστικό έγγραφο για την έκδοση ενταλμάτων μαζί με τα δικαιολογητικά που ορίζονται κατά περίπτωση από τις κείμενες διατάξεις, κανονιστικές αποφάσεις και οδηγίες,",RespA
"αστ. ανάκτηση αχρεωστήτως καταβληθέντων ποσών και έκδοση αποφάσεων/πράξεων καταλογισμού για μη νόμιμες πληρωθείσες δαπάνες,",RespA
"αζ. έγκριση δαπάνης για την πληρωμή με τη διαδι-κασία προκαταβολών σύμφωνα με το άρθρο 114 του ν. 4270/2014,",RespA
"αη. άσκηση αρμοδιοτήτων άρθρου 26 του ν. 4270/2014, όπως ισχύει κάθε φορά και",RespA
"αθ. διαχείρισης πιστώσεων του Προγράμματος Δη-μοσίων Επενδύσεων (ΠΔΕ): Β1. Αίτημα στο Υπουργείο Ανάπτυξης για χρηματοδότηση έργων του ΠΔΕ,",RespA
β. κατανομή πιστώσεων στα ενάριθμα έργα του ΠΔΕ,RespA
"2. O εκάστοτε Γενικός Γραμματέας Υποδομών, προ-συπογράφει όλα τα υπογραφόμενα από τον Υπουργό έγγραφα, αποφάσεις κ.λπ. της παρ. 1 του παρόντος άρ- θρου που υπερβαίνουν το όριο αυτής, καθώς και όλα τα υπογραφόμενα από τον Υπουργό έγγραφα, αποφάσεις κ.λπ. των Υπηρεσιών της Γενικής Γραμματείας Υποδομών του Υπουργείου Υποδομών και Μεταφορών.",Non-RespA
Άρθρο 5,Non-RespA
"Με την παρούσα, μεταβιβάζονται στον εκάστοτε Γε-νικό Γραμματέα Υποδομών οι προβλεπόμενες αρμοδι-ότητες του Υπουργού Υποδομών και Μεταφορών, του άρθρου 10 ν. 4635/2019 σχετικά με το Εθνικό Μητρώο Υποδομών.",RespA
Άρθρο 6,Non-RespA
"1. Η εξουσία υπογραφής «Με εντολή Υπουργού» η οποία μεταβιβάζεται ως ανωτέρω, ασκείται παράλληλα και από τον Υπουργό Υποδομών και Μεταφορών.",Non-RespA
"2. Κάθε προγενέστερη απόφαση που αφορά στο ίδιοαντικείμενο με την παρούσα καταργείται ενώ συμβάσεις που έχουν ήδη ανατεθεί προ της έναρξης ισχύος της παρούσας εξακολουθούν να διέπονται από τα προβλε- πόμενα των υπό στοιχεία ΔΝΣγ/οικ70990/Φ221/2015 (Β’ 2578)και ΔΝΣγ/οικ70989/ΦΝ394/2015 (Β’ 2578), καθώς και ΔΝΣ/γ/οικ 37834/ΦΝ466/6-4-2017 (Β’ 1980) και ΔΝΣ/γ/οικ 37835/ΦΝ466/6-4-2017 (Β’ 1980), όπως τροποποιήθηκε με την ΔΝΣΒ/οικ 39367/ΦΝ466/2019 (Β’ 2185), αποφάσεων.",Non-RespA
ζ) Κάθε διοικητική πράξη εκδιδόμενη με βάση την πα-ρούσα πρέπει να αναφέρει στο προοίμιό της τα στοιχεία αυτής.,RespA
"η) Για την άρση τυχόν αμφισβητήσεων σχετικά με την
ορθή εφαρμογή της παρούσας, αρμόδιος είναι ο Υπουρ-
γός Υποδομών και Μεταφορών.",RespA
Η ισχύς της παρούσας αρχίζει από τη δημοσίευσή της στην Εφημερίδα της Κυβερνήσεως.,Non-RespA
"Από την έναρξη ισχύος της παρούσας η υπ’ αρ. 2585/1.7.2020 απόφαση (Β’ 3089), όπως αυτή τροποποι-ήθηκε με την υπ’ αρ. 69956/17-3-2021 (Β’ 1297) απόφαση παύει να ισχύει.",Non-RespA
Η απόφαση αυτή να δημοσιευθεί στην Εφημερίδα της Κυβερνήσεως.,Non-RespA
"Αθήνα, 27 Οκτωβρίου 2021",Non-RespA
Ο Υπουργός ΚΩΝΣΤΑΝΤΙΝΟΣ ΚΑΡΑΜΑΝΛΗΣ,Non-RespA
