RawParagraph,RespAPrediction
"5. Την υπ’ αρ. 140634/22.6.2017 απόφαση του Συ-ντονιστή Αποκεντρωμένης Διοίκησης Πελοποννήσου Δυτικής Ελλάδας και Ιονίου «Μεταβίβαση δικαιώματος υπογραφής ""Με εντολή Συντονιστή"" στον Προϊστάμε-νο της Γενικής Διεύθυνσης Εσωτερικής Λειτουργίας και στους Προϊσταμένους των Υπηρεσιών της Γενικής Διεύ-θυνσης Εσωτερικής Λειτουργίας της Αποκεντρωμένης Διοίκησης Πελοποννήσου Δυτικής Ελλάδας και Ιονίου» (Β΄ 2208) όπως τροποποιήθηκε με τις υπ΄αρ. 304768/",Non-RespA
4-12-2017 (Β΄ 4409) και 291101/31.12.2018 (Β΄ 86) όμοιες αποφάσεις.,Non-RespA
6. Τις διατάξεις του άρθρου 10 του ν. 3584/2007 «Κύ-ρωση του Κώδικα Κατάστασης Δημοτικών και Κοινοτι-κών Υπαλλήλων» (Α΄ 143).,Non-RespA
7. Τις διατάξεις των π.δ. 37α/987 22/1990 και 50/2001 που αφορούν τον καθορισμό των προσόντων διορισμού E,Non-RespA
461,Non-RespA
ΜΕΡΙ∆Α,Non-RespA
ΕΡΝΗΣΕΩΣ,Non-RespA
ΗΣ ∆ΗΜΟΚΡΑΤΙΑΣ,Non-RespA
ΔΕΥΤΕΡΟ Αρ. Φύλλου 51,Non-RespA
σε θέσεις φορέων του δημοσίου τομέα όπως ισχύουν με τις τροποποιήσεις τους.,Non-RespA
8. Τις διατάξεις του π.δ. 410/1988 που αφορά το προ-σωπικό με σύμβαση εργασίας ιδιωτικού δικαίου του Δημοσίου των ΟΤΑ και των λοιπών Ν.Π.Δ.Δ.,Non-RespA
9. Τις διατάξεις του ν. 2190/1994 που αφορά τη σύστα-ση ανεξάρτητης αρχής για την επιλογή προσωπικού και ρύθμιση θεμάτων διοίκησης όπως ισχύει με τις τροπο-ποιήσεις του.,Non-RespA
10. Τις διατάξεις του άρθρου 90 του «Κώδικα της Νομο-θεσίας για την Κυβέρνηση και τα κυβερνητικά όργανα» (π.δ. 63/2005 - Α΄ 98).,Non-RespA
11. Τις διατάξεις του ν. 4024/2011 «Συνταξιοδοτικές ρυθμίσεις ενιαίο μισθολόγιο - βαθμολόγιο εργασιακή εφεδρεία και άλλες διατάξεις εφαρμογής του μεσοπρό-θεσμου πλαισίου δημοσιονομικής στρατηγικής 2012 -2015» (Α΄ 226) και ιδίως του άρθρου 10 παρ. 1 του άρ-θρου 32 και παρ. 1 του άρθρου 33.,Non-RespA
12. Την υπό στοιχεία ΔΙΔΑΔ/Φ.35.50/2412/οικ.21795/,Non-RespA
18.6.2018  (ΑΔΑ:  ΨΤΜΓ465ΧΘΨ-ΣΟΔ)  εγκύκλιο  του Υπουργείου Διοικητικής Ανασυγκρότησης που αφορά «Προβάδισμα κατηγοριών - προϊστάμενοι οργανικών μονάδων».,Non-RespA
13. Την υπ’ αρ. 219/2011 απόφαση του Δημοτικού Συμ-βουλίου του Δήμου Μεσσήνης με την οποία καταρτίστη-κε και ψηφίστηκε ο Οργανισμός Εσωτερικής Υπηρεσίας του Δήμου.,Non-RespA
14. Την υπ’ αρ. 4224/12.7.2011 (Β΄ 1695) απόφαση του Γενικού Γραμματέα της Αποκεντρωμένης Διοίκησης Πε-λοποννήσου Δυτικής Ελλάδας και Ιονίου με την οποία επικυρώθηκε η ανωτέρω (219/2011) απόφαση του Δη-μοτικού Συμβουλίου Μεσσήνης.,Non-RespA
15. Την υπ’ αρ. 43888/21-12-2011 απόφαση του Δη-μάρχου Μεσσήνης που αφορά «Διαπίστωση αυτοδί-καιης κατάργησης κενών οργανικών θέσεων πολιτικού προσωπικού με σχέση εργασίας δημοσίου δικαίου του φορέα Δήμου Μεσσήνης κατ’ εφαρμογή της παρ. 1α του άρθρου 33 του ν. 4024/2011» (Β΄ 3267).,Non-RespA
16. Την υπ’ αρ. 14177/10-4-2012 κοινή απόφαση των Υφυπουργών Διοικητικής Μεταρρύθμισης και Ηλεκτρο-νικής Διακυβέρνησης και Εσωτερικών που αφορά «Κα-τάργηση και διατήρηση κενών οργανικών θέσεων μό-νιμου προσωπικού στο Δήμο Μεσσήνης Ν. Μεσσηνίας σύμφωνα με τις διατάξεις της παρ. 1α του άρθρου 33 του ν. 4024/2011» (Β΄ 1240).462 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
"17. Την υπ’ αρ. 62044/5567/5-11-2013 απόφαση «Κα-τάργηση των Νομικών Προσώπων Δημοσίου Δικαίου του Δήμου Μεσσήνης με την επωνυμία: α) ""Δημοτική Φιλαρμονική και Δημοτικός Χορευτικός Όμιλος Μεσσή-νης"" και β) ""ΑΡΧΑΙΑ ΜΕΣΣΗΝΗ""» (Β΄ 2965).",Non-RespA
18. Την υπ’ αρ. 13826/22-5-2015 απόφαση του Δη-μάρχου Μεσσήνης που αφορά «Διαπίστωση αυτοδίκαι-ης κατάληψης θέσεων κλάδου Δημοτικής Αστυνομίας» (Β΄ 1211).,Non-RespA
19. Την υπ’ αρ. 247/2015 απόφαση του Δημοτικού Συμβουλίου Μεσσήνης αναφορικά με την τροποποίη-ση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου: α) να ανασχεδιαστεί η οργανωτική δομή των υπηρε-σιών του Δήμου ώστε να ανταποκριθεί στις σημερινές συνθήκες και ανάγκες,Non-RespA
β) να συμπεριληφθούν στον Ο.Ε.Υ. του Δήμου αρμο-διότητες των Ν.Π.Δ.Δ. που καταργήθηκαν,Non-RespA
γ) να διαγραφούν από τον Οργανισμό οι θέσεις που καταργήθηκαν: Ι) με την υπ’ αρ. 43888/21-12-2011 απόφαση του Δη-μάρχου Μεσσήνης (Β΄ 3267) II) με την υπ’ αρ. 14177/10-4-2012 (Β΄ 1240) κοινή από-φαση των Υφυπουργών Διοικητικής Μεταρρύθμισης και Ηλεκτρονικής Διακυβέρνησης και Εσωτερικών και III) είτε λόγω αποχώρησης - συνταξιοδότησης υπαλ-λήλων είτε λόγω μετάταξης σε άλλους Δήμους με ταυ-τόχρονη μεταφοράς της θέσης που κατείχαν,Non-RespA
δ) να συμπεριληφθούν στον Ο.Ε.Υ. οι θέσεις του προ-σωπικού που δημιουργήθηκαν κατόπιν μετατάξεων είτε εντός του Δήμου είτε από άλλους φορείς και πραγματο-ποιήθηκαν με ταυτόχρονη μεταφορά της θέσης.,Non-RespA
20. Την υπ’ αρ. 59717/3818/26.8.2015 (Β΄ 1917) από-φαση του Γενικού Γραμματέα της Αποκεντρωμένης Δι-οίκησης Πελοποννήσου Δυτικής Ελλάδας και Ιονίου με την οποία επικυρώθηκε η ανωτέρω (247/2015) απόφαση του Δημοτικού Συμβουλίου Μεσσήνης.,Non-RespA
21. Την υπ’ αρ. 240/2017 απόφαση του Δημοτικού Συμβουλίου Μεσσήνης αναφορικά με την τροποποίη-ση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου:,Non-RespA
α) να συσταθούν δεκαεπτά (17) νέες κενές οργανικές θέσεις ανταποδοτικών υπηρεσιών καθαριότητας σύμ-φωνα με τις διατάξεις του άρθρου 24 του ν. 4479/2017 β) να συμπεριληφθούν στο Ο.Ε.Υ. όλες οι μεταβολές του προσωπικού (μετατάξεις συνταξιοδοτήσεις κ.λπ.).,Non-RespA
22. Την υπ’ αρ. 178272/30.8.2017 (Β΄ 3226) απόφαση μας με την οποία επικυρώθηκε η ανωτέρω (240/2017) απόφαση του Δημοτικού Συμβουλίου Μεσσήνης.,Non-RespA
23. Την υπ’ αρ. 21/2019 απόφαση του Δημοτικού Συμ-βουλίου Μεσσήνης αναφορικά με την μερική τροποποί-ηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου να ενταχθεί το Πρόγραμμα «Βοήθεια στο Σπίτι» σε οργανική μονάδα του Δήμου και να συστα-θούν συνολικά δεκατέσσερις (14) νέες θέσεις μόνιμου προσωπικού για τη στελέχωση της σε εφαρμογή των διατάξεων του άρθρου 91 του ν. 4583/2018.,Non-RespA
24. Την υπ’ αρ. 24223/13.2.2019 (Β΄ 632) απόφαση με την οποία επικυρώθηκε η ανωτέρω (21/2019) απόφαση του Δημοτικού Συμβουλίου Μεσσήνης.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 51/13.01.2021,Non-RespA
25. Την υπ’ αρ. 293/2020 απόφαση του Δημοτικού Συμβουλίου Μεσσήνης αναφορικά με την τροποποίη-ση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου προκειμένου: α) να δημιουργηθεί Αυτοτελές Γραφείο Εσωτερικού Ελέγχου,Non-RespA
β) να εγγραφεί στον Ο.Ε.Υ. ο αριθμός των θέσεων των Ειδικών Συμβούλων ή Ειδικών Συνεργατών ή Επιστη-μονικών Συνεργατών που προβλέπουν οι διατάξεις του άρθρου 163 του ν. 3584/2007 όπως ισχύει,Non-RespA
γ) να αποτυπωθούν στον Ο.Ε.Υ. όλες οι αλλαγές στις θέσεις του προσωπικού όπως αυτές προέκυψαν από μετατάξεις που πραγματοποιήθηκαν εντός και εκτός του Δήμου καθώς και από συνταξιοδοτήσεις μόνιμου και τακτικού προσωπικού,Non-RespA
δ) να αντικατασταθούν υφιστάμενες κενές οργανικές θέσεις που δεν κρίνονται απαραίτητες για το Δήμο με διαφορετικούς από τους υπάρχοντες στον Ο.Ε.Υ. κλά-δους που κρίνονται απαραίτητοι για τη λειτουργία του. Συγκεκριμένα καταργούνται είκοσι τρεις (23) κενές ορ-γανικές θέσεις και δημιουργούνται είκοσι (20) νέες ορ-γανικές θέσεις που κρίνονται απαραίτητες για την ομαλή λειτουργία του Δήμου,Non-RespA
ε) να αποτυπωθούν στον Ο.Ε.Υ. οι θέσεις που δημιουρ-γήθηκαν για το πρόγραμμα «Βοήθεια στο Σπίτι» καθώς και οι αρμοδιότητες του εν λόγω προγράμματος,Non-RespA
στ) να τηρηθεί το προβάδισμα των κατηγοριών κατά την επιλογή προϊσταμένων σε θέσεις ευθύνης σύμφω-να με το άρθρο 99 του ν. 3584/2007 το άρθρο 260 του ν. 4555/2018 και την υπό στοιχεία ΔΙΔΑΔ/Φ.35.50/2412/,Non-RespA
οικ.21795/18.6.2018 (ΑΔΑ: ΨΤΜΓ465ΧΟΨ-ΣΟΔ) εγκύκλιο του Υπουργείου Διοικητικής Ανασυγκρότησης,Non-RespA
ζ) να γίνει αναδιάρθρωση Γραφείων - Τμημάτων και Αποκεντρωμένων Υπηρεσιών καθώς και να επαναδιατυ-πωθούν οι αρμοδιότητες αυτών που κρίνονται απαραί-τητες για την εύρυθμη λειτουργία του Δήμου.,Non-RespA
26. Τη σύμφωνη γνωμοδότηση του Υπηρεσιακού Συμ-βουλίου Προσωπικού των ΟΤΑ Νομού Μεσσηνίας που διατυπώνεται στο υπ΄αρ. 7/19.11.2020 πρακτικό του (απόφαση 46) αποφασίζουμε:,Non-RespA
Εγκρίνουμε την υπ’ αρ. 293/2020 απόφαση του Δημοτι-κού Συμβουλίου Μεσσήνης Νομού Μεσσηνίας που αφορά την τροποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου ο οποίος πλέον διαμορφώνεται ως εξής:,Non-RespA
ΜΕΡΟΣ 1 ΔΙΑΡΘΡΩΣΗ ΥΠΗΡΕΣΙΩΝ ΤΟΥ ΔΗΜΟΥ,Non-RespA
Άρθρο 1,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΥΠΗΡΕΣΙΩΝ,Non-RespA
Οι Κεντρικές Υπηρεσίες είναι εγκατεστημένες στην έδρα του Δήμου και περιλαμβάνουν τις παρακάτω ορ-γανικές μονάδες ομαδοποιημένες σε ενότητες συναφούς σκοπού και αντικειμένου:,Non-RespA
ΕΝΟΤΗΤΑ Α: ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ ΑΠΕΥΘΕΙΑΣ ΣΤΟ ΔΗΜΑΡΧΟ,Non-RespA
1. Γενικός Γραμματέας,Non-RespA
2. Αυτοτελές Γραφείου Εσωτερικού ΕλέγχουΤεύχος B’ 51/13.01.2021 ΕΦΗΜΕΡΙ∆Α T,Non-RespA
3. Αυτοτελές τμήμα Υποστήριξης Δημάρχου και Διοι-κητικής Μέριμνας Α) Ιδιαίτερο Γραφείου Δημάρχου,Non-RespA
Β) Γραφείο Ειδικών Συνεργατών,Non-RespA
Γ) Γραφείο Τύπου Επικοινωνίας και Δημοσίων Σχέσεων,Non-RespA
Δ) Γραφείο Διοικητικής Μέριμνας,Non-RespA
4. Αυτοτελές τμήμα Νομικής Υπηρεσίας,Non-RespA
5. Αυτοτελές τμήμα Προγραμματισμού Ανάπτυξης Οργάνωσης Διαφάνειας Πληροφορικής Επικοινωνιών (ΤΠΕ) και Τουρισμού,Non-RespA
6. Αυτοτελές τμήμα Δημοτικής Αστυνομίας.,Non-RespA
ΕΝΟΤΗΤΑ Β: ΥΠΗΡΕΣΙΕΣ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ ΠΑΙΔΕΙΑΣ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ,Non-RespA
1. Διεύθυνση Κοινωνικής Προστασίας Παιδείας και Πολιτισμού που περιλαμβάνει ειδικότερα τις παρακάτω διοικητικές ενότητες: Α) Τμήμα Κοινωνικής Πολιτικής,Non-RespA
Β) Τμήμα. Παιδείας Διά Βίου Μάθησης και Απασχό-λησης Β1)Αρμοδιότητες Γραφείου Παιδείας Διά Βίου Μάθη-σης και Απασχόλησης Β2) Αρμοδιότητες Γραφείου Παιδικών Σταθμών,Non-RespA
Γ) Τμήμα Πολιτισμού Αθλητισμού και Νέας Γενιάς,Non-RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ,Non-RespA
1. Διεύθυνση Διοικητικών Υπηρεσιών που περιλαμβά-νει ειδικότερα τις παρακάτω διοικητικές ενότητες:,Non-RespA
Α) τμήμα Υποστήριξης Πολιτικών Οργάνων του Δήμου. Β) τμήμα Δημοτικής Κατάστασης και Ληξιαρχείου. Γ) τμήμα Ανθρώπινου Δυναμικού και Μισθοδοσίας. Δ) τμήμα Κ.Ε.Π. Μεσσήνης.,Non-RespA
2. Διεύθυνση Οικονομικών Υπηρεσιών που περιλαμβά-νει ειδικότερα τις παρακάτω διοικητικές ενότητες:,Non-RespA
Α) τμήμα Προϋπολογισμού και Λογιστηρίου. Β) τμήμα Προμηθειών και Αποθήκης.,Non-RespA
Γ) τμήμα Εσόδων Περιουσίας Αδειοδοτήσεων και Ρύθμισης Εμπορικών Δραστηριοτήτων.,Non-RespA
Δ) τμήμα Ταμειακής Υπηρεσίας.,Non-RespA
3. Διεύθυνση Περιβάλλοντος Δόμησης και Πολεο-δομικών Εφαρμογών που περιλαμβάνει ειδικότερα τις παρακάτω διοικητικές ενότητες:,Non-RespA
Α) τμήμα Καθαριότητας και Ανακύκλωσης.,Non-RespA
Β) τμήμα Περιβάλλοντος και Πολιτικής Προστασίας.,Non-RespA
Γ) τμήμα Δόμησης και Πολεοδομικών Εφαρμογών.,Non-RespA
Δ) τμήμα Αγροτικής Ανάπτυξης και Γεωτεχνικών Υπη-ρεσιών.,Non-RespA
Ε) τμήμα Κίνησης Οχημάτων και Μηχανημάτων.,Non-RespA
4. Διεύθυνση Τεχνικών Υπηρεσιών που περιλαμβάνει ειδικότερα τις παρακάτω διοικητικές ενότητες:,Non-RespA
Α) τμήμα Μελετών Επίβλεψης και Εκτέλεσης Τεχνικών Έργων Β) τμήμα Συντήρησης Υποδομών και άμεσης Επέμ-βασης Γ) τμήμα Συγκοινωνιών Κυκλοφορίας και Εγκαταστά-σεωνTΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 463,Non-RespA
Άρθρο 2,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΑΠΟΚΕΝΤΡΩΜΕΝΩΝ ΥΠΗΡΕΣΙΩΝ,Non-RespA
Οι Αποκεντρωμένες Υπηρεσίες του Δήμου είναι εγκα-τεστημένες στην έδρα δημοτικών ενοτήτων εξυπηρε-τούν τις δημοτικές/τοπικές κοινότητες της ενότητας και περιλαμβάνουν υπηρεσίες οι οποίες υπάγονται διοικητι-κά σε αντίστοιχες Διευθύνσεις ή τμήματα των Κεντρικών Υπηρεσιών του Δήμου του άρθρου 1.,Non-RespA
ΕΝΟΤΗΤΑ Α’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΑΙΠΕΙΑΣ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ Β’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΑΝΔΡΟΥΣΑΣ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ Γ’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΑΡΙΣΤΟΜΕΝΟΥΣ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ Δ’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΒΟΥΦΡΑΔΟΣ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ Ε’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΙΘΩΜΗΣ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ ΣΤ’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΠΕΤΑΛΙΔΙΟΥ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΕΝΟΤΗΤΑ Ζ’: ΑΠΟΚΕΝΤΡΩΜΕΝΕΣ ΥΠΗΡΕΣΙΕΣ ΔΗΜΟ-ΤΙΚΗΣ ΕΝΟΤΗΤΑΣ ΤΡΙΚΟΡΦΟΥ,Non-RespA
Γραφείο Κ.Ε.Π.,Non-RespA
ΜΕΡΟΣ 2 ΑΡΜΟΔΙΟΤΗΤΕΣ ΥΠΗΡΕΣΙΩΝ,RespA
ΕΝΟΤΗΤΑ Α: ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ ΑΠΕΥΘΕΙΑΣ ΣΤΟ ΔΗΜΑΡΧΟ,Non-RespA
Άρθρο 3,Non-RespA
Αρμοδιότητες Γενικού Γραμματέα,RespA
Ο Γενικός Γραμματέας υποστηρίζει το Δήμαρχο στα διοικητικά του καθήκοντα υλοποιώντας τις αρμοδιό-τητες που του εκχωρεί ο Δήμαρχος με απόφασή του.,RespA
Οι αρμοδιότητες αυτές αφορούν κυρίως στο συντονισμό των δημοτικών υπηρεσιών έτσι ώστε να εξασφαλίζεται με αποδοτικό τρόπο η αποτελεσματικότητα στην επί-τευξη των περιοδικών στόχων και προγραμμάτων που αποφασίζονται από τα πολιτικά όργανα του Δήμου. Ει-δικότερα ο Γενικός Γραμματέας:,RespA
1. Παρέχει οδηγίες δίνει κατευθύνσεις και γενικότερα συντονίζει τις υπηρεσίες του Δήμου κατά την άσκηση του έργου τους σε συνεργασία με τους αντίστοιχους προϊσταμένους.,RespA
2. Μεριμνά για την επεξεργασία από τις αρμόδιες υπη-ρεσίες των θεμάτων που είναι προς συζήτηση ενώπιον του Δημοτικού Συμβουλίου της Οικονομικής Επιτροπής της Επιτροπής Ποιότητας Ζωής και της Εκτελεστικής Επι-τροπής σύμφωνα με την ημερήσια διάταξη ή έχουν ήδη συζητηθεί σε αυτά καθώς και να τα υποστηρίζει ενώπιον των ανωτέρω οργάνων εφόσον κρίνεται απαραίτητο από τον Πρόεδρό τους.,RespA
3. Παρακολουθεί τη διαδικασία εφαρμογής των απο-φάσεων του Δημοτικού Συμβουλίου της Οικονομικής 464 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
Επιτροπής της Επιτροπής Ποιότητας Ζωής και της Εκτελε-στικής Επιτροπής από τις αρμόδιες υπηρεσίες του Δήμου.,RespA
4. Συμμετέχει στις διαδικασίες κατάρτισης του Επι-χειρησιακού Σχεδίου και των Ετησίων Προγραμμάτων Δράσης του Δήμου και παρακολουθεί την επίτευξη των περιοδικών στόχων και την υλοποίηση των αντίστοιχων προγραμμάτων που αποφασίζονται από τα πολιτικά όρ-γανα του Δήμου.,RespA
5. Μεριμνά για την έγκαιρη ετοιμασία των περιοδικών απολογισμών δράσης του Δήμου σύμφωνα προς τα αντί-στοιχα προγράμματα ή τις συγκεκριμένες αποφάσεις και ενημερώνει σχετικά την Εκτελεστική Επιτροπή.,RespA
6. Οργανώνει κάθε νέα υπηρεσία που δημιουργείται στο Δήμο και μεριμνά για τη συνεχή βελτίωση της αποτε-λεσματικής δράσης των υπηρεσιών του Δήμου την προ-σαρμογή της λειτουργίας τους στις ανάγκες της τοπικής κοινωνίας και τη βελτίωση της απόδοσης του στελεχικού δυναμικού και των τεχνικών μέσων του Δήμου.,RespA
7. Δύναται να συγκαλεί περιοδικά ή κατά περίπτωση Συντονιστικά Συμβούλια στα οποία μετέχουν με εκπρο-σώπους τους το σύνολο ή μέρος (ανάλογα με ομοιογενή θεματικά αντικείμενα) των υπηρεσιών του Δήμου.,RespA
8. Παρακολουθεί τις δραστηριότητες του Νομικού Προσώπου του Δήμου και συνεργάζεται με την διοίκη-ση του ώστε να εξασφαλίζεται η εναρμόνιση των απο-τελεσμάτων από την δραστηριοποίηση τους προς τους στόχους του Δήμου.,RespA
9. Υπογράφει τις αποφάσεις χορήγησης αδειών με ή χωρίς αποδοχές και μετακίνησης εκτός έδρας στο εσω-τερικό και εξωτερικό των υπαλλήλων του Δήμου.,RespA
10. Υπογράφει έγγραφα σύμφωνα με τις δικαιοδοσίες που του εκχωρεί ο Δήμαρχος.,RespA
Άρθρο 4 Αρμοδιότητες Αυτοτελούς Γραφείου Εσωτερικού Ελέγχου,RespA
1. Μεριμνά για τον εσωτερικό έλεγχο των υπηρεσιών του Δήμου. Ο εσωτερικός έλεγχος (internal audit) εξε-τάζει την επάρκεια αποτελεσματικότητα και αποδοτι-κότητα των δικλείδων ασφαλείας (internal controls) που έχουν θεσπιστεί για την διασφάλιση της επίτευξης των στόχων του οργανισμού και εισηγείται σχετικές βελτι-ωτικές προτάσεις. Ο ρόλος του είναι διαβεβαιωτικός συμβουλευτικός και βοηθητικός μέσω προτάσεων και εισηγήσεων.,RespA
2. Διενεργεί προληπτικούς και κατασταλτικούς διαχει-ριστικούς οικονομικούς διοικητικούς ελέγχους στις Υπη-ρεσίες του Δήμου με σκοπό τη διασφάλιση της εύρυθ-μης αποδοτικής και αποτελεσματικής λειτουργίας τους.,RespA
3. Ερευνά αυτεπαγγέλτως ή κατόπιν καταγγελίας προ-κειμένου να προσδιορίσει ανάρμοστες ανεπαρκείς πα-ράνομες ψευδείς ή καταχρηστικές πράξεις που έχουν ήδη γίνει και συγκεντρώνει τα στοιχεία που θα οδηγή-σουν σε αποφάσεις σχετικές με εγκληματικές διώξεις πειθαρχικές ενέργειες ή άλλες διαρθρωτικές κινήσεις.,RespA
4. Έχει πλήρη πρόσβαση σε όλα τα Βιβλία και τα στοι-χεία εργαζόμενους χώρους και δραστηριότητες όλων των οργανικών μονάδων του Δήμου τα οποία είναι απα-ραίτητα για την υλοποίηση του ελεγκτικού του έργου. Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 51/13.01.2021,RespA
Επίσης έχει την ευθύνη της απόλυτης διαφύλαξης του απόρρητου των στοιχείων και της εν γένει εχεμύθειας. Οι αρμόδιοι προϊστάμενοι και υπάλληλοι των οργανι-κών μονάδων του Δήμου συνεργάζονται και παρέχουν πληροφορίες στους Εσωτερικούς Ελεγκτές και γενικά διευκολύνουν με κάθε τρόπο το έργο τους.,RespA
5. Παρακολουθεί τη συμμόρφωση των ελεγχόμενων υπηρεσιών και το βαθμό υλοποίησης των διορθωτικών προληπτικών και βελτιωτικών προτάσεων (follow up).,RespA
6. Επισκοπεί και αξιολογεί με βάση τις γενικές αρχές της οικονομίας της χρηστής δημοσιονομικής διαχείρισης της αποδοτικότητας και της αποτελεσματικότητας τις λειτουργίες τις διοικητικές διαδικασίες και το εφαρμο-ζόμενο σύστημα ελέγχων σε όλα τα επίπεδα ώστε να εντοπίσει πιθανές αδυναμίες και να βελτιώσει την απο-τελεσματικότητά τους.,RespA
7. Εξετάζει την ποσότητα και την ποιότητα του παρα-γόμενου έργου (έλεγχος απόδοσης).,RespA
8. Αξιολογεί τις οργανωτικές αλλαγές και τις επιπτώσεις από την ανάπτυξη νέων συστημάτων και δραστηριοτήτων.,RespA
9. Ασχολείται με τον εσωτερικό έλεγχο του συνόλου των διαδικασιών των κανόνων των μεθόδων και των επαληθεύσεων που διασφαλίζουν στο Δήμο την ορθό-τητα της λειτουργίας την προστασία της περιουσίας του και την αποτελεσματική εφαρμογή των αποφάσεων. Έχει την ευθύνη της εφαρμογής και αξιολόγησης του συστή-ματος διοίκησης.,RespA
