RawParagraph,RespAPrediction
2005 (Α’ 98) «Κωδικοποίηση της νομοθεσίας για την Κυ-βέρνηση και τα κυβερνητικά όργανα που αφορούν στον έλεγχο των δαπανών που προκαλούν οι κανονιστικές διοικητικές πράξεις» σε συνδυασμό με την παρ. 22 του άρθρου 119 του ν. 4622/2019 (Α’ 133).,Non-RespA
7. Το π.δ. 143/2010 «Οργανισμός Αποκεντρωμένης Διοίκησης Αιγαίου» (Α’ 236).,Non-RespA
8. Την υπ’ αρ. 78161/31.12.2018 (ΥΟΔΔ 783) απόφαση του Υπουργού Εσωτερικών με την οποία ο Πολύκαρπος Πολυχρονάκης Αν. Προϊστάμενος της Γενικής Διεύθυν-σης Χωροταξικής και Περιβαλλοντικής Πολιτικής ορίζε-ται να ασκεί καθήκοντα Συντονιστή Α. Δ. Αιγαίου.,Non-RespA
9. Το υπ’ αρ. 22899/10.04.2020 (ΑΔΑ: 64ΝΛ46ΜΤΛ6-Κ7Π) έγγραφο της Διεύθυνσης Προσωπικού Τοπικής Αυτοδιοίκησης της Γενικής Γραμματείας Ανθρώπινου Δυναμικού Δημόσιου Τομέα «Οδηγίες για τη δυνατότητα σύστασης οργανικών θέσεων για την παροχή υπηρεσιών E,Non-RespA
51475,Non-RespA
ΜΕΡΙ∆Α,Non-RespA
ΕΡΝΗΣΕΩΣ,Non-RespA
ΗΣ ∆ΗΜΟΚΡΑΤΙΑΣ,Non-RespA
ΔΕΥΤΕΡΟ Αρ. Φύλλου 3781,Non-RespA
«Βοήθεια στο Σπίτι» σε δήμους που δεν υλοποιούν το πρόγραμμα».,Non-RespA
10. Το υπ’ αρ. 44754/28.08.2018 έγγραφο της Διεύθυν-σης Προσωπικού Τοπικής Αυτοδιοίκησης του Υπουρ-γείου Εσωτερικών αναφορικά με τη σύσταση μονάδων εσωτερικού ελέγχου στους Οργανισμούς Τοπικής Αυ-τοδιοίκησης.,Non-RespA
11. Το υπ’ αρ. 26109/05.06.2018 έγγραφο του Υπουρ-γείου Εσωτερικών για την εφαρμογή προβαδίσματος κατηγοριών κατά την επιλογή προϊσταμένων σε θέσεις ευθύνης των ΟΤΑ α’και β’ βαθμού.,Non-RespA
12. Την υπ’ αρ. 3939/31.10.2011 απόφαση του Γενικού Γραμματέα Αποκεντρωμένης Διοίκησης Αιγαίου (Β’ 2746) με την οποία εγκρίθηκε η υπ’ αρ. 214/2011 απόφαση του Δημοτικού Συμβουλίου Πάτμου περί ψήφισης του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου Πάτμου.,Non-RespA
13. Την υπ’ αρ. 36130/21.06.2017 απόφαση του Συντο-νιστή της Αποκεντρωμένης Διοίκησης Αιγαίου (Β’ 2896) με την οποία εγκρίθηκε η τροποποίηση του Οργανισμού Εσω- τερικής Υπηρεσίας του Δήμου Πάτμου.,Non-RespA
14. Την υπ’ αρ. 1/2020 απόφαση - εισήγηση της Εκτε-λεστικής Επιτροπής του Δήμου Πάτμου.,Non-RespA
15. Την υπ’ αρ. 97/16.10.2020 απόφαση (σε ορθή επανάληψη) του Δημοτικού Συμβουλίου Πάτμου με την οποία ψηφίσθηκε η τροποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου.,Non-RespA
16. Τη γνωμοδότηση του Υπηρεσιακού Συμβουλίου Υπαλλήλων Ο.Τ.Α. α’ βαθμού Νομού Δωδεκανήσου όπως διατυπώθηκε στο υπ’ αρ. 8/27.11.2020 πρακτικό του.,Non-RespA
17. Τα υπ’ αρ. 3676/19-7-2021 και 3561/9-7-2021 έγ-γραφα του Δήμου Πάτμου.,Non-RespA
18. Την υπ’ αρ. 485/28.01.2021 βεβαίωση του Δήμου Πάτμου αποφασίζουμε:,Non-RespA
Εγκρίνουμε την υπ’ αρ. 97/2020 απόφαση (σε ορθή επανάληψη) του Δημοτικού Συμβουλίου Πάτμου που αφορά στην τροποποίηση του Οργανισμού Εσωτερικής Υπηρεσίας του Δήμου Πάτμου ως εξής:,Non-RespA
ΜΕΡΟΣ 1,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΥΠΗΡΕΣΙΩΝ ΤΟΥ ΔΗΜΟΥ,Non-RespA
Άρθρο 1,Non-RespA
ΔΙΑΡΘΡΩΣΗ ΥΠΗΡΕΣΙΩΝ,Non-RespA
Τροποποιείται η ΕΝΟΤΗΤΑ Α και προστίθενται Αυτο-τελή Γραφεία Γενικού Γραμματέα Εσωτερικού Ελέγχου και Πολιτικής Προστασίας ως εξής:51476 ΕΦΗΜΕΡΙ∆Α TΗΣ,Non-RespA
ΕΝΟΤΗΤΑ Α: ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ ΑΠΕΥΘΕΙΑΣ ΣΤΟΝ ΔΗΜΑΡΧΟ,Non-RespA
1. Ιδιαίτερο Γραφείο Δημάρχου,Non-RespA
2. Νομική Υπηρεσία,Non-RespA
3. Αυτοτελές Γραφείο Διοικητικής Βοήθειας,Non-RespA
4. Αυτοτελές Γραφείο Γενικού Γραμματέα,Non-RespA
5. Αυτοτελές Γραφείο Εσωτερικού Ελέγχου,Non-RespA
6. Αυτοτελές Γραφείο Πολιτικής Προστασίας,Non-RespA
Τροποποιείται: η ΕΝΟΤΗΤΑ Γ και το Αυτοτελές Γρα-φείο Κοινωνικής Προστασίας Παιδείας Πολιτισμού και Αθλητισμού αντικαθίσταται από το «Αυτοτελές Τμήμα Κοινωνικής Προστασίας Παιδείας Πολιτισμού και Αθλη-τισμού»,Non-RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ ΠΑΙΔΕΙΑΣ ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ,Non-RespA
1. Αυτοτελές Τμήμα Κοινωνικής Προστασίας Παιδείας Πολιτισμού και Αθλητισμού,Non-RespA
Η ΕΝΟΤΗΤΑ Δ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ ΚΑΙ ΥΠΗΡΕ-ΣΙΕΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ,Non-RespA
Τροποποιείται σε: ΕΝΟΤΗΤΑ Δ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗ-ΡΙΞΗΣ,Non-RespA
ΕΝΟΤΗΤΑ Δ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ,Non-RespA
Δημιουργείται Διεύθυνση Διοικητικών και Οικονομι-κών Υπηρεσιών που περιλαμβάνει ειδικότερα τα παρα-κάτω Τμήματα:,Non-RespA
1. Τμήμα Διοικητικών Υπηρεσιών,Non-RespA
2. Τμήμα Αστικής Κατάστασης,Non-RespA
3. Τμήμα Προϋπολογισμού Λογιστηρίου και Προμη-θειών,Non-RespA
4. Τμήμα Εσόδων Περιουσίας και Ταμείου,Non-RespA
Προστίθεται: ΕΝΟΤΗΤΑ Ε: ΥΠΗΡΕΣΙΕΣ ΠΕΡΙΒΑΛΛΟ-ΝΤΟΣ,Non-RespA
1. Αυτοτελές Τμήμα Τεχνικών Έργων,Non-RespA
2. Αυτοτελές Τμήμα Πολεοδομίας και Πολεοδομικών Εφαρμογών,Non-RespA
ΜΕΡΟΣ 2,Non-RespA
ΑΡΜΟΔΙΟΤΗΤΕΣ ΥΠΗΡΕΣΙΩΝ,RespA
ΕΝΟΤΗΤΑ Α: ΥΠΗΡΕΣΙΕΣ ΥΠΑΓΟΜΕΝΕΣ ΑΠΕΥΘΕΙΑΣ ΣΤΟΝ ΔΗΜΑΡΧΟ,Non-RespA
Στην Ενότητα Α προστίθενται άρθρα 5 5Α και 5Β ως εξής:,Non-RespA
Άρθρο 5,Non-RespA
Αρμοδιότητες Αυτοτελούς Γραφείου,RespA
Γενικού Γραμματέα,Non-RespA
Ο Γενικός Γραμματέας υποστηρίζει τον Δήμαρχο στα διοικητικά του καθήκοντα υλοποιώντας τις αρμοδιότη-τες που του εκχωρεί ο Δήμαρχος με απόφασή του. Οι αρμοδιότητες αυτές αφορούν κυρίως στον συντονισμό των δημοτικών υπηρεσιών έτσι ώστε να εξασφαλίζεται με αποδοτικό τρόπο η αποτελεσματικότητα στην επί-τευξη των περιοδικών στόχων και προγραμμάτων που αποφασίζονται από τα πολιτικά όργανα του Δήμου.,RespA
Ειδικότερα ο Γενικός Γραμματέας:,RespA
1) Παρέχει οδηγίες δίνει κατευθύνσεις και γενικότερα συντονίζει τις υπηρεσίες του Δήμου κατά την άσκηση του έργου τους σε συνεργασία με τους αντίστοιχους προϊσταμένους.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 3781/13.08.2021,RespA
2) Μεριμνά για την επεξεργασία από τις αρμόδιες υπη-ρεσίες των θεμάτων που είναι προς συζήτηση ενώπιον του Δημοτικού Συμβουλίου της Οικονομικής Επιτροπής της Επιτροπής Ποιότητας Ζωής και της Εκτελεστικής Επι-τροπής σύμφωνα με την ημερήσια διάταξη ή έχουν ήδη συζητηθεί σε αυτά καθώς και να τα υποστηρίζει ενώπιον των ανωτέρω οργάνων εφόσον κρίνεται απαραίτητο από τον Πρόεδρο τους.,RespA
3) Παρακολουθεί τη διαδικασία εφαρμογής των απο-φάσεων του Δημοτικού Συμβουλίου της Οικονομικής Επιτροπής της Επιτροπής Ποιότητας Ζωής και της Εκτελε-στικής Επιτροπής από τις αρμόδιες υπηρεσίες του Δήμου.,RespA
4) Συμμετέχει στις διαδικασίες κατάρτισης του Επι-χειρησιακού Σχεδίου και των Ετησίων Προγραμμάτων Δράσης του Δήμου και παρακολουθεί την επίτευξη των περιοδικών στόχων και την υλοποίηση των αντίστοιχων προγραμμάτων που αποφασίζονται από τα πολιτικά όρ-γανα του Δήμου.,RespA
5) Μεριμνά για την έγκαιρη ετοιμασία των περιοδικών απολογισμών δράσης του Δήμου σύμφωνα προς τα αντί-στοιχα προγράμματα ή τις συγκεκριμένες αποφάσεις και ενημερώνει σχετικά την Εκτελεστική Επιτροπή.,RespA
6) Οργανώνει κάθε νέα υπηρεσία που δημιουργείται στον Δήμο και μεριμνά για τη συνεχή βελτίωση της αποτελεσματικής δράσης των υπηρεσιών του Δήμου την προ- σαρμογή της λειτουργίας τους στις ανάγκες της τοπικής κοινωνίας και τη βελτίωση της απόδοσης του στελεχικού δυναμικού και των τεχνικών μέσων του Δήμου.,RespA
7) Δύναται να συγκαλεί περιοδικά ή κατά περίπτωση Συντονιστικά Συμβούλια στα οποία μετέχουν με εκπρο-σώπους τους το σύνολο ή μέρος (ανάλογα με ομοιογενή θεματικά αντικείμενα) των υπηρεσιών του Δήμου.,RespA
8) Παρακολουθεί τις δραστηριότητες των νομικών προσώπων του Δήμου (εφόσον υφίστανται ή δημιουρ-γηθούν) και συνεργάζεται με τις διοικήσεις τους ώστε να εξασφαλίζεται η εναρμόνιση των αποτελεσμάτων από την δραστηριοποίησή τους προς τους στόχους του Δήμου.,RespA
9) Υπογράφει έγγραφα σύμφωνα με τις δικαιοδοσίες που του εκχωρεί ο Δήμαρχος.,RespA
Άρθρο 5Α,Non-RespA
Αρμοδιότητες Αυτοτελούς Γραφείου Εσωτερικού Ελέγχου,RespA
Αντικείμενο του Γραφείου είναι ο προγραμματισμός ελέγχων επί των διαδικασιών που μεσολαβούν από την παραλαβή μέχρι την εκκαθάριση και την πληρωμή των υποχρεώσεων του φορέα και η συνδρομή μέσω παρα-τηρήσεων στη βελτίωση της οργάνωσης των υπηρεσιών του Δήμου και σύμφωνα με ότι προβλέπεται από την εκάστοτε ισχύουσα νομοθεσία και ειδικότερα:,Non-RespA
1) Μεριμνά για τον εσωτερικό έλεγχο των Υπηρεσιών του Δήμου για τη συμμόρφωση των λειτουργιών των Τμημάτων προς τους σχετικούς νόμους και τις διατάξεις καθώς και τη χρήση και τη διαχείριση των πόρων.,RespA
2) Εφαρμόζει τα εγκεκριμένα συστήματα και διαδικα-σίες για την παρακολούθηση της καλής εφαρμογής των εσωτερικών οργανωτικών συστημάτων διαδικασιών και Τεύχος B’ 3781/13.08.2021 ΕΦΗΜΕΡΙ∆Α T,RespA
κανονισμών και ενημερώνει τα αρμόδια όργανα του Δή-μου στην περίπτωση που διαπιστώνονται αποκλίσεις.,RespA
3) Ελέγχει την αξιοπιστία και ακεραιότητα των υποβαλ-λόμενων χρηματοοικονομικών λογιστικών στατιστικών και άλλων στοιχείων.,RespA
4) Συντάσσει εκθέσεις για τους διενεργούμενους ελέγ-χους τα πορίσματα αυτών την πρόοδο της ελεγκτικής εργασίας και τον βαθμό υλοποίησης των προτάσεων για βελτίωση.,RespA
5) Προωθεί την αξιοπιστία τη δικαιοσύνη και την κα-τάλληλη συμπεριφορά των δημοσίων υπαλλήλων ενώ παράλληλα επιδιώκει να μειώσει τον κίνδυνο της δια-φθοράς εισηγούμενο:,RespA
- ελέγχους για τις υπάρχουσες ή τις προτεινόμενες διαδικασίες,RespA
- καθορισμό οργανωτικών ή ελεγκτικών κινδύνων,RespA
- αναθεώρηση των προτεινόμενων αλλαγών στους υπάρχοντες νόμους κανόνες και στην εφαρμογή των διαδικασιών αναθεώρησης συμβολαίων για πιθανές συ-γκρούσεις συμφερόντων.,RespA
6) Συνεργάζεται με τις ελεγκτικές Υπηρεσίες της Εθνι-κής Αρχής Διαφάνειας και του Γενικού Λογιστηρίου του Κράτους.,RespA
7) Ερευνά αυτεπαγγέλτως ή κατόπιν καταγγελίας προ-κειμένου να προσδιορίσει ανάρμοστες ανεπαρκείς πα-ράνομες ψευδείς ή καταχρηστικές πράξεις που έχουν ήδη γίνει και συγκεντρώνει τα στοιχεία που θα οδηγή-σουν σε αποφάσεις σχετικές με εγκληματικές διώξεις πειθαρχικές ενέργειες ή άλλες διαρθρωτικές κινήσεις.,RespA
8) Οι ελεγκτές βοηθούν τις Υπηρεσίες να έχουν προ-νοητικότητα προσδιορίζοντας τις μελλοντικές τάσεις και επικεντρώνοντας την προσοχή τους στις πιθανές προ-κλήσεις προτού αυτές εξελιχθούν σε κρίσεις. Επιπρο-σθέτως μέσω του ελέγχου βασισμένου στην ανάλυση κινδύνου (risk based auditing) η ελεγκτική διαδικασία παρέχει χρήσιμες πληροφορίες στον οργανισμό για τη διαχείριση των κινδύνων.,RespA
9) Προτείνει κατάλληλες διαδικασίες και μηχανισμούς ελέγχου για την εξασφάλιση της αποτελεσματικότητας και της αποδοτικότητας των υπηρεσιών του Δήμου.,RespA
10) Επιμελείται την αλληλογραφία με το Κοινοβούλιο επικοινωνεί συνεργάζεται και αλληλογραφεί με όλες τις ανεξάρτητες Διοικητικές Αρχές και Ελεγκτικές Δομές αναλύοντας και διερευνώντας κάθε προκύπτον θέμα για την εξασφάλιση πλήρως τεκμηριωμένων απαντήσεων εντός των προβλεπόμενων προθεσμιών.,RespA
11) Συντονίζει και ελέγχει την εφαρμογή του Συστήμα-τος Διοίκησης με Στόχους από τις υπηρεσίες του Δήμου.,RespA
12) Συντονίζει και ελέγχει την εφαρμογή του Γενικού Κανονισμού Προστασίας Προσωπικών Δεδομένων από τις υπηρεσίες του Δήμου.,RespA
13) Ασκεί κάθε άλλη εργασία που έχει σχέση με τη λειτουργία του Γραφείου σύμφωνα με την ισχύουσα Νομοθεσία και τις κατευθύνσεις της Διοίκησης και δεν αναφέρεται στον παρόντα ΟΕΥ.,RespA
Άρθρο 5Β,Non-RespA
Αρμοδιότητες Αυτοτελούς Γραφείου Πολιτικής Προστασίας,RespA
Το Γραφείο Πολιτικής Προστασίας είναι αρμόδιο για τη διατύπωση εισηγήσεων σχεδιασμού τον συντονισμό TΗΣ ΚΥΒΕΡΝΗΣΕΩΣ 51477,RespA
δράσεων για την πρόσληψη αντιμετώπιση και αποκα-τάσταση των καταστροφών στην περιοχή του Δήμου. Ειδικότερα το Γραφείο:,RespA
1) Διατυπώνει εισηγήσεις για τον σχεδιασμό της πολι-τικής προστασίας της περιοχής του Δήμου στο πλαίσιο του ετήσιου εθνικού σχεδιασμού και μεριμνά για την εφαρμογή των σχετικών προγραμμάτων μέτρων και δράσεων στο πλαίσιο του εθνικού και περιφερειακού σχεδιασμού.,RespA
2) Υποστηρίζει το συντονισμό και επιβλέπει το έργο της πολιτικής προστασίας για την πρόσληψη ετοιμότη-τα αντιμετώπιση και αποκατάσταση των καταστροφών που συμβαίνουν στην περιοχή του Δήμου.,RespA
3) Μεριμνά για την διάθεση και συντονίζει την δράση του απαραίτητου δυναμικού και μέσων για την πρόσλη-ψη ετοιμότητα αντιμετώπιση και αποκατάσταση των καταστροφών στην περιοχή του Δήμου (Υποστηρίζεται από υπηρεσιακές μονάδες του Δήμου - Τεχνική Υπηρε-σία Υπηρεσία Περιβάλλοντος και Πρασίνου κ.λπ.).,RespA
4) Επεξεργάζεται ειδικότερες προτάσεις προς τις αρ-μόδιες υπηρεσίες για την προστασία των δασικών πε-ριοχών του Δήμου και συμμετέχει στην οργάνωση της πυροπροστασίας των δασών και διατυπώνει προτάσεις για την αποκατάσταση των δασών.,RespA
ΕΝΟΤΗΤΑ Γ: ΥΠΗΡΕΣΙΕΣ ΚΟΙΝΩΝΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ ΠΑΙΔΕΙΑΣ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ,Non-RespA
Το άρθρο 7 τροποποιείται ως εξής:,Non-RespA
Άρθρο 7,Non-RespA
Αρμοδιότητες Αυτοτελούς Τμήματος Κοινωνικής Προστασίας Παιδείας Πολιτισμού και Αθλητισμού,RespA
Το Αυτοτελές Τμήμα Κοινωνικής Προστασίας Παιδεί-ας Πολιτισμού και Αθλητισμού είναι αρμόδιο για το σχε-διασμό και την εφαρμογή της κοινωνικής πολιτικής των πολιτικών ισότητας των φύλων καθώς και για την προ-στασία και προαγωγή της δημόσιας υγείας στην περιοχή του Δήμου με τη λήψη των καταλλήλων μέτρων και τη ρύθμιση των σχετικών δραστηριοτήτων. Συγχρόνως το Τμήμα είναι αρμόδιο για την προώθηση και ρύθμιση ζη-τημάτων της πρωτοβάθμιας και δευτεροβάθμιας εκπαί-δευσης την προώθηση της Δια Βίου Μάθησης καθώς και για το σχεδιασμό και την εφαρμογή προγραμμάτων Πο-λιτισμού Αθλητισμού και Νέας Γενιάς. Οι συγκεκριμένες αρμοδιότητες του Τμήματος στο πλαίσιο της αποστολής του καθορίζονται από τις ισχύουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Οι αρμοδιότητες των επί μέρους ενοτήτων του Τμή-ματος Κοινωνικής Προστασίας Παιδείας Πολιτισμού και Αθλητισμού είναι οι εξής: Αρμοδιότητες σε θέματα παιδείας και δια βίου μάθησης αρμοδιότητες σε θέματα Πολιτισμού Αθλητισμού και Νέας Γενιάς Αρμοδιότητες Σχεδιασμού/Συντονισμού/Παρακολούθησης Κοινωνι-κών Πολιτικών αρμοδιότητες Εποπτείας και Ελέγχου αρμοδιότητες εφαρμογής κοινωνικών πολιτικών αρμο-διότητες Εφαρμογής Προγραμμάτων Κοινωνικής Προ-στασίας αρμοδιότητες Πολιτικών Ισότητας των φύλων) αρμοδιότητες εφαρμογής προστασίας και προαγωγής της Δημόσιας Υγείας όπως αναλυτικά αποτυπώνονται 51478 ΕΦΗΜΕΡΙ∆Α TΗΣ,RespA
στην υπ’ αρ. 3939/31.10.2011 απόφαση του Γενικού Γραμματέα Αποκεντρωμένης Διοίκησης Αιγαίου περί έγκρισης του Οργανισμού Εσωτερικής Υπηρεσίας Δήμου Πάτμου (Β’ 2746).,RespA
ΕΝΟΤΗΤΑ Δ: ΥΠΗΡΕΣΙΕΣ ΥΠΟΣΤΗΡΙΞΗΣ,Non-RespA
Το άρθρο 8 τροποποιείται ως εξής:,Non-RespA
Άρθρο 8,Non-RespA
Αρμοδιότητες Διεύθυνσης Διοικητικών και Οικονομικών Υπηρεσιών,RespA
Η Διεύθυνση Διοικητικών και Οικονομικών Υπηρεσι-ών είναι αρμόδια για την τήρηση των διαδικασιών και αρχείων που αφορούν την δημοτική κατάσταση και την καταγραφή των ληξιαρχικών γεγονότων στην περιοχή του Δήμου για την ορθολογική διοίκηση/διαχείριση του ανθρώπινου δυναμικού του Δήμου και για την παροχή γενικών υπηρεσιών διοικητικής υποστήριξης προς τις δημοτικές υπηρεσίες.,RespA
Παράλληλα είναι αρμόδια για την αποτελεσματική τή-ρηση των οικονομικών προγραμμάτων λειτουργίας του Δήμου τη σωστή απεικόνιση των οικονομικών πράξεων και τη διαχείριση των εσόδων και δαπανών του καθώς και τη διασφάλιση και αξιοποίηση της δημοτικής περι-ουσίας και την αποτελεσματική διενέργεια όλων των νό-μιμων διαδικασιών που απαιτούνται για την προμήθεια υλικών εξοπλισμού και υπηρεσιών του Δήμου.,RespA
Οι συγκεκριμένες αρμοδιότητες στο πλαίσιο της απο-στολής της καθορίζονται από τις ισχύουσες διατάξεις νόμων διαταγμάτων και υπουργικών αποφάσεων.,RespA
Οι αρμοδιότητες των επί μέρους Τμημάτων της Διεύ-θυνσης Διοικητικών και Οικονομικών Υπηρεσιών είναι οι εξής:,RespA
1) Αρμοδιότητες Τμήματος Διοικητικών Υπηρεσιών,RespA
Οι αρμοδιότητες των επί μέρους ενοτήτων του Τμή-ματος Διοικητικών Υπηρεσιών είναι οι εξής:,RespA
α) Αρμοδιότητες Γραφείου Ανάπτυξης Ανθρώπινου Δυναμικού είναι οι αρμοδιότητες σε θέματα ανθρώπι-νου δυναμικού όπως αναλυτικά περιγράφονται στην υπ’ αρ. 3939/31.10.2011 απόφαση του Γενικού Γραμμα-τέα Αποκεντρωμένης Διοίκησης Αιγαίου περί έγκρισης του Οργανισμού Εσωτερικής Υπηρεσίας Δήμου Πάτμου (Β’ 2746).,RespA
β) Αρμοδιότητες Γραφείου Υποστήριξης Πολιτικών Οργάνων,RespA
Οι αρμοδιότητες του Γραφείου Υποστήριξης Πολιτι-κών Οργάνων είναι οι Αρμοδιότητες υποστήριξης των πολιτικών οργάνων του Δήμου όπως αναλυτικά αποτυ-πώνονται στην υπ’ αρ. 3939/31.10.2011 απόφαση του Γενικού Γραμματέα Αποκεντρωμένης Διοίκησης Αιγαίου περί έγκρισης του Οργανισμού Εσωτερικής Υπηρεσίας Δήμου Πάτμου (Β’ 2746).,RespA
γ) Αρμοδιότητες Γραφείου Πρωτοκόλλου Διεκπεραί-ωσης και Διοικητικής Μέριμνας,RespA
Οι αρμοδιότητες του Γραφείου Πρωτοκόλλου Διεκπε-ραίωσης και Διοικητικής Μέριμνας είναι οι εξής:,RespA
1) Τήρηση των διαδικασιών ηλεκτρονικής πρωτοκόλ-λησης των κάθε είδους εισερχομένων και εξερχομένων του Δήμου.,RespA
2) Αποστολή και Παραλαβή αλληλογραφίας από ΕΛ.ΤΑ courrier ηλεκτρονικό ταχυδρομείο.Σ ΚΥΒΕΡΝΗΣΕΩΣ Τεύχος B’ 3781/13.08.2021,RespA
3) Εσωτερικές και εξωτερικές εργασίες διακίνησης εγγράφων (επιδόσεις τοιχοκολλήσεις θυροκολλήσεις κ.λπ.).,RespA
4) Αρχειοθέτηση ταξινόμηση και τήρηση του χρονο-λογικού αρχείου και εκκαθάριση αυτού σύμφωνα με την ισχύουσα νομοθεσία.,RespA
5) Μεριμνά για τη λειτουργία του τηλεφωνικού κέ-ντρου του Δήμου.,RespA
6) Μέριμνα σε συνεργασία με τους συναρμόδιους φο-ρείς και τις Υπηρεσίες του Δήμου για την προετοιμασία την καλή οργάνωση των διαδικασιών και τη διεκπεραί-ωση όλων των απαιτούμενων ενεργειών - εργασιών για την ομαλή διεξαγωγή των Δημοτικών Εκλογών των Ευ-ρωεκλογών και των Βουλευτικών Εκλογών. Φύλαξη και αρχειοθέτηση αποφάσεων και εγγράφων που αφορούν τις εκλογές.,RespA
7) Ασκεί κάθε άλλη εργασία που έχει σχέση με τη λειτουργία του Γραφείου σύμφωνα με την ισχύουσα νομοθεσία και τις κατευθύνσεις της Διοίκησης και δεν αναφέρεται στον παρόντα Ο.Ε.Υ.,RespA
δ) Αρμοδιότητες Γραφείου Κ.Ε.Π,RespA
Το Γραφείο Κ.Ε.Π. (Κέντρο Εξυπηρέτησης Πολιτών) εί-ναι αρμόδιο για την παροχή διοικητικών πληροφοριών και τη διεκπεραίωση των υποθέσεων των πολιτών από την υποβολή της αίτησης μέχρι την έκδοση της τελικής πράξης σε συνεργασία με τις καθ’ ύλην αρμόδιες υπη-ρεσίες και σύμφωνα με τον κεντρικό σχεδιασμό του Υπουργείου. Εσωτερικών.,RespA
Ειδικότερα το Γραφείο:,Non-RespA
1) Ενημερώνει και πληροφορεί τους πολίτες για τις ενέργειες που απαιτούνται για τη διεκπεραίωση διοικη-τικών υποθέσεων σχετικών με τις δημόσιες υπηρεσίες.,RespA
2) Παραλαμβάνει αιτήσεις πολιτών για την διεκπεραί-ωση υποθέσεών τους από τις υπηρεσίες του Δημοσίου ελέγχει την πληρότητά τους και σε περίπτωση που για την διεκπεραίωση της υπόθεσης απαιτούνται δικαιολο-γητικά που δεν υποβάλλονται μαζί με την αίτηση τα αναζητά και τα παραλαμβάνει με οποιονδήποτε πρό-σφορο τρόπο από τις αρμόδιες υπηρεσίες μετά από σχετική εξουσιοδότηση των πολιτών.,RespA
3) Διαβιβάζει πλήρεις τους φακέλους των υποθέσεων των πολιτών στην αρμόδια για την διεκπεραίωσή τους υπηρεσία με οποιονδήποτε πρόσφορο τρόπο.,RespA
