,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
614,0,0,0,0,6,NoIdea,0,0,20080100036.pdf,0,3,9,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Μεταβατικές διατάξεις
1. Το αργότερο 6 μήνες μετά από τη θέση σε ισχύ του 
παρόντος Πρωτοκόλλου, ο Γενικός Γραμματέας του 
OTIF συγκαλεί τη Γενική Συνέλευση προκειμένου:",169,Non-RespA,ΜΕΤΑΒΑΤ ΔΙΑΤΑΞ 1. 6 ΜΗΝ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΓΕΝΙΚ ΓΡΑΜΜΑΤ OTIF ΣΥΓΚΑΛ ΓΕΝΙΚ ΣΥΝΕΛΕΥΣ,89,16,144,9,0.1011235955,Org,1,0,1,7
615,0,0,0,1,6,NoIdea,0,0,20080100036.pdf,0,18,8,5,0,5,0,1,Non-Org,8,0,0,0,1,0,0,"β) να καθορίσει, για περίοδο 6 ετών, το μέγιστο ποσό 
στο οποίο μπορούν να ανέρχονται οι δαπάνες του Οργανισμού κατά τη διάρκεια κάθε λογιστικής περιόδου 
(σύμφωνα με τις διατάξεις της περίπτωσης ε) της παρ.",207,RespA,Β ΚΑΘΟΡΙΣ ΠΕΡΙΟΔ 6 ΕΤ ΜΕΓΙΣΤ ΠΟΣ ΑΝΕΡΧ ΔΑΠΑΝ ΟΡΓΑΝΙΣΜ ΔΙΑΡΚΕΙ ΛΟΓΙΣΤ ΠΕΡΙΟΔ ΣΥΜΦΩΝ ΔΙΑΤΑΞ ΠΕΡΙΠΤΩΣ Ε ΠΑΡ.,105,34,206,31,0.2952380952,RespA,4,0,4,1
616,0,0,0,0,6,NoIdea,1,0,20080100036.pdf,0,8,15,10,2,8,0,1,Non-Org,7,0,0,0,0,1,0,"3. Μετά τη θέση σε ισχύ του παρόντος Πρωτοκόλλου, 
η θητεία της Διοικητικής Επιτροπής, που έχει καθοριστεί σύμφωνα με τις διατάξεις της περίπτωσης β) της 
παρ. 2 του άρθρου 6 της «Σύμβασης COTIF 1980», λήγει 
κατά την ημερομηνία που καθορίζεται από τη Γενική 
Συνέλευση. Η ημερομηνία πρέπει να συμπίπτει με την 
ημερομηνία έναρξης της θητείας των μελών και των 
αναπληρωματικών μελών της Διοικητικής Εππροπής 
που ορίζονται από τη Γενική Συνέλευση (σύμφωνα με 
τις διατάξεις της περίπτωσης β) της παρ. 2 του άρθρου 
14 της «Σύμβασης COTIF 1999» της οποίας το κείμενο 
ακολουθεί στο Παράρτημα πουαποτελεί αναπόσπαστο 
τμήμα του παρόντος Πρωτοκόλλου).",649,RespA,3. ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΘΗΤΕΙ ΔΙΟΙΚΗΤ ΕΠΙΤΡΟΠ ΚΑΘΟΡΙΣΤ ΣΥΜΦΩΝ ΔΙΑΤΑΞ ΠΕΡΙΠΤΩΣ Β ΠΑΡ. 2 ΑΡΘΡ 6 ΣΥΜΒΑΣ COTIF 1980 ΛΗΓ ΗΜΕΡΟΜΗΝ ΚΑΘΟΡΙΖ ΓΕΝΙΚ ΣΥΝΕΛΕΥΣΗ. ΗΜΕΡΟΜΗΝ ΣΥΜΠΙΠΤ ΗΜΕΡΟΜΗΝ ΕΝΑΡΞ ΘΗΤΕΙ ΜΕΛ ΑΝΑΠΛΗΡΩΜΑΤ ΜΕΛ ΔΙΟΙΚΗΤ ΕΠΠΡΟΠ ΟΡΙΖ ΓΕΝΙΚ ΣΥΝΕΛΕΥΣ ΣΥΜΦΩΝ ΔΙΑΤΑΞ ΠΕΡΙΠΤΩΣ Β ΠΑΡ. 2 ΑΡΘΡ 14 ΣΥΜΒΑΣ COTIF 1999 ΚΕΙΜΕΝ ΑΚΟΛΟΥΘ ΠΑΡΑΡΤΗΜ ΠΟΥΑΠΟΤΕΛ ΑΝΑΠΟΣΠΑΣΤ ΤΜΗΜ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ .,373,63,475,86,0.2305630027,RespA,6,2,4,16
617,0,0,0,0,6,NoIdea,1,0,20080100036.pdf,0,6,9,6,0,6,0,1,Non-Org,5,0,0,0,0,1,0,"4. Η θητεία του εν ενεργεία Γενικού Γραμματέα του 
Κεντρικού Γραφείου κατά τη στιγμή της θέσης σε ισχύ 
του παρόντος Πρωτοκόλλου λήγει με την εκπνοή της 
περιόδου για την οποία αυτός διορίστηκε σύμφωνα με 
τις διατάξεις της περίπτωσης δ) της παρ. 2, του άρθρου 
7 της «Σύμβασης COTIF 1980». Από τη στιγμή της θέσης 
σε ισχύ του παρόντος Πρωτοκόλλου, αυτός ασκεί τα 
καθήκοντα του Γενικού Γραμματέα.",398,RespA,4. ΘΗΤΕΙ ΕΝΕΡΓΕΙ ΓΕΝΙΚ ΓΡΑΜΜΑΤ ΚΕΝΤΡ ΓΡΑΦΕΙ ΣΤΙΓΜ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΛΗΓ ΕΚΠΝΟ ΠΕΡΙΟΔ ΔΙΟΡΙΣΤ ΣΥΜΦΩΝ ΔΙΑΤΑΞ ΠΕΡΙΠΤΩΣ Δ ΠΑΡ. 2 ΑΡΘΡ 7 ΣΥΜΒΑΣ COTIF 1980 . ΣΤΙΓΜ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΑΣΚ ΚΑΘΗΚΟΝΤ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΑ.,219,55,388,44,0.200913242,RespA,5,0,5,11
618,0,0,0,0,6,NoIdea,1,0,20080100036.pdf,0,10,11,3,1,2,0,0,Org,0,0,0,0,0,1,0,"5. Ακόμη και μετά τη θέση σε ισχύ του παρόντος Πρωτοκόλλου, οι σχετικές διατάξεις των άρθρων 6, 7 και 11 
της «Σύμβασης COTIF 1980» παραμένουν σε εφαρμογή 
σε ό,τι αφορά:",170,RespA,5. ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΣΧΕΤ ΔΙΑΤΑΞ ΑΡΘΡ 6 7 11 ΣΥΜΒΑΣ COTIF 1980 ΠΑΡΑΜΕΝ ΕΦΑΡΜΟΓ ΑΦΟΡ,90,37,285,26,0.2888888889,RespA,3,1,2,3
619,0,0,0,1,6,NoIdea,0,0,20080100036.pdf,0,7,8,3,0,3,0,1,Non-Org,8,0,0,0,1,0,0,"β) τον καθορισμό των οριστικών συνεισφορών των 
Κρατών μελών στις δαπάνες του Οργανισμού,",89,RespA,Β ΚΑΘΟΡΙΣΜ ΟΡΙΣΤ ΣΥΝΕΙΣΦΟΡ ΚΡΑΤ ΜΕΛ ΔΑΠΑΝ ΟΡΓΑΝΙΣΜ,50,32,208,21,0.42,RespA,3,0,3,2
620,0,0,0,1,6,NoIdea,0,0,20080100036.pdf,0,0,0,0,0,0,0,0,Non-Org,0,0,0,0,1,0,0,"γ) την καταβολή των συνεισφορών,",32,RespA,Γ ΚΑΤΑΒΟΛ ΣΥΝΕΙΣΦΟΡ,19,0,0,0,0,RespA,0,0,0,0
621,0,0,0,1,6,NoIdea,0,0,20080100036.pdf,0,15,10,6,0,6,0,1,Non-Org,8,0,0,0,1,0,0,"δ) το μέγιστο ποσό, το οποίο καθορίστηκε πριν από τη 
θέση σε ισχύ του παρόντος Πρωτοκόλλου και στο οποίο 
δύνανται να ανέρχονται οι δαπάνες του Οργανισμού 
κατά τη διάρκεια μίας πενταετούς περιόδου,
Οι περιπτώσεις α) έως γ) αναφέρονται στο έτος κατά 
τη διάρκεια του οποίου το παρόν Πρωτόκολλο τίθεται 
σε ισχύ καθώς και στο προηγούμενο αυτού έτος.",349,RespA,Δ ΜΕΓΙΣΤ ΠΟΣ ΚΑΘΟΡΙΣΤ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΔΥΝΑΝΤΑ ΑΝΕΡΧ ΔΑΠΑΝ ΟΡΓΑΝΙΣΜ ΔΙΑΡΚΕΙ ΠΕΝΤΑΕΤ ΠΕΡΙΟΔ ΠΕΡΙΠΤΩΣ Α Γ ΑΝΑΦΕΡ ΕΤ ΔΙΑΡΚΕΙ ΠΑΡΟΝ ΠΡΩΤΟΚΟΛΛ ΤΙΘ ΙΣΧ ΠΡΟΗΓΟΥΜΕΝ ΕΤΟΣ.,170,50,358,47,0.2764705882,RespA,5,0,5,4
622,0,0,0,0,6,NoIdea,1,0,20080100036.pdf,0,4,17,8,2,6,0,0,Org,0,0,0,0,0,1,0,"7. Κατόπιν αιτήσεως του Κράτους μέλους του οποίου 
η συνεισφορά, υπολογιζόμενη δυνάμει των διατάξεων 
του άρθρου 26 της «Σύμβασης COTIF 1999» της οποίας 
το κείμενο ακολουθεί και αποτελεί αναπόσπαστο τμήμα 
του παρόντος Πρωτοκόλλου, είναι υψηλότερη από αυτή 
που οφειλόταν για το έτος 1999, η Γενική Συνέλευση 
μπορεί να καθορίσει τη συνεισφορά αυτού του Κράτους 
μέλους για Τα επόμενα τρία έτη από το έτος της θέσης σε ισχύ του παρόντος Πρωτοκόλλου, λαμβάνοντας
υπ’ όψιν τις ακόλουθες αρχές:",492,Non-RespA,7. ΑΙΤΗΣ ΚΡΑΤ ΜΕΛ ΣΥΝΕΙΣΦΟΡ ΥΠΟΛΟΓΙΖΟΜΕΝ ΔΥΝΑΜ ΔΙΑΤΑΞ ΑΡΘΡ 26 ΣΥΜΒΑΣ COTIF 1999 ΚΕΙΜΕΝ ΑΚΟΛΟΥΘ ΑΠΟΤΕΛ ΑΝΑΠΟΣΠΑΣΤ ΤΜΗΜ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΥΨΗΛ ΟΦΕΙΛ ΕΤ 1999 ΓΕΝΙΚ ΣΥΝΕΛΕΥΣ ΚΑΘΟΡΙΣ ΣΥΝΕΙΣΦΟΡ ΚΡΑΤ ΜΕΛ ΕΠΟΜΕΝ ΤΡ ΕΤ ΕΤ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΛΑΜΒΑΝ ΟΨΙΝ ΑΚΟΛΟΥΘ ΑΡΧ,260,69,494,73,0.2807692308,Org,7,2,5,9
623,0,0,0,1,6,NoIdea,0,0,20080100036.pdf,0,0,5,1,0,1,0,0,Non-Org,0,0,0,0,1,0,0,"β) η συνεισφορά προσαρμόζεται προοδευτικά το πολύ 
σε τρία στάδια για να φθάσει στο ποσό της οριστικής 
συνεισφοράς που υπολογίζεται δυνάμει των διατάξεων 
του προαναφερόμενου άρθρου 26.",186,RespA,Β ΣΥΝΕΙΣΦΟΡ ΠΡΟΣΑΡΜΟΖ ΠΡΟΟΔΕΥΤ ΤΡ ΣΤΑΔΙ ΦΘΑΣ ΠΟΣ ΟΡΙΣΤ ΣΥΝΕΙΣΦΟΡ ΥΠΟΛΟΓΙΖ ΔΥΝΑΜ ΔΙΑΤΑΞ ΠΡΟΑΝΑΦΕΡΟΜΕΝ ΑΡΘΡ 26.,109,8,40,5,0.04587155963,RespA,1,0,1,0
624,0,0,0,0,6,NoIdea,1,0,20080100036.pdf,0,6,9,3,0,3,0,0,Org,0,0,0,0,0,1,0,"9. Οι αναγκαστικού δικαίου διατάξεις των Ενιαίων Νομικών Κανόνων CUV και των Ενιαίων Νομικών Κανόνων 
CUI εφαρμόζονται ένα έτος μετά τη θέση σε ισχύ του 
παρόντος Πρωτοκόλλου, για τα συμβόλαια που έχουν 
συναφθεί πριν από τη θέση του σε ισχύ.",242,Non-RespA,9. ΑΝΑΓΚΑΣΤ ΔΙΚΑΙ ΔΙΑΤΑΞ ΕΝΙΑΙ ΝΟΜ ΚΑΝΟΝ CUV ΕΝΙΑΙ ΝΟΜ ΚΑΝΟΝ CUI ΕΦΑΡΜΟΖ ΕΤ ΘΕΣ ΙΣΧ ΠΑΡΟΝΤ ΠΡΩΤΟΚΟΛΛ ΣΥΜΒΟΛΑΙ ΣΥΝΑΦΘ ΘΕΣ ΙΣΧΥ.,126,20,164,19,0.1507936508,Org,2,0,2,9
625,0,0,0,0,7,NoIdea,0,0,20080100036.pdf,0,3,9,5,0,5,0,0,Non-Org,0,0,0,0,0,0,0,"Κείμενα του Πρωτοκόλλου
1. Το παρόν Πρωτόκολλο συνήφθη και υπεγράφη στη 
γαλλική, γερμανική και αγγλική γλώσσα. Σε περίπτωση 
διάστασης, μόνο το γαλλικό κείμενο είναι αυθεντικό.",177,Non-RespA,ΚΕΙΜΕΝ ΠΡΩΤΟΚΟΛΛ 1. ΠΑΡΟΝ ΠΡΩΤΟΚΟΛΛ ΣΥΝΗΦΘ ΥΠΕΓΡΑΦ ΓΑΛΛ ΓΕΡΜΑΝ ΑΓΓΛ ΓΛΩΣΣΑ. ΠΕΡΙΠΤΩΣ ΔΙΑΣΤΑΣ ΓΑΛΛ ΚΕΙΜΕΝ ΑΥΘΕΝΤΙΚΟ.,115,37,272,37,0.3217391304,Org,3,0,3,4
626,0,0,0,0,7,NoIdea,0,0,20080100036.pdf,0,12,10,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,"Προς πιστοποίηση των ανωτέρω οι πληρεξούσιοι 
υπογεγραμμένοι, δεόντως εξουσιοδοτημένοι από τις 
Κυβερνήσεις τους υπέγραψαν το παρόν Πρωτόκολλο.",143,RespA,ΠΡΟΣ ΠΙΣΤΟΠΟΙΗΣ ΠΛΗΡΕΞΟΥΣ ΥΠΟΓΕΓΡΑΜΜΕΝ ΔΕΟΝΤΩΣ ΕΞΟΥΣΙΟΔΟΤΗΜΕΝ ΚΥΒΕΡΝΗΣ ΥΠΕΓΡΑΨ ΠΑΡΟΝ ΠΡΩΤΟΚΟΛΛΟ.,96,7,70,10,0.1041666667,RespA,1,0,1,2
